code_name,p,decoder_name,repeat_id,seed,num_shots,num_failures,logical_error_rate,ler_ci_low,ler_ci_high,avg_latency_ms_per_shot,p50_latency_ms_per_shot,p95_latency_ms_per_shot,p99_latency_ms_per_shot,avg_bp_iterations_per_shot,p95_bp_iterations_per_shot,bp_converged_fraction,syndrome_avg_weight,syndrome_p95_weight,syndrome_avg_relative_weight,syndrome_p95_relative_weight,noise_model,n,k,d,mx_rows,mx_cols,mz_rows,mz_cols,mx_density,mz_density,mx_row_weight_mean,mz_row_weight_mean,code_file,ci_method
bb_n64_k10,0.02,BP-LSD,0,301007,1000,8,0.008,0.004059195818806103,0.015706334530980144,0.014668210013041971,0.009900000804918818,0.023205000252346505,0.15062599821249012,2.111,6.0,0.983,4.454,10.0,0.1391875,0.3125,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.02,BP-OSD,1,301008,1000,12,0.012,0.006877647806403522,0.02085726847549828,0.011571309998544166,0.00940000063565094,0.02311499947609262,0.10016200034442567,2.252,7.0,0.988,4.408,10.099999999999909,0.13775,0.31562499999999716,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.02,BP-LSD,1,301008,1000,12,0.012,0.006877647806403522,0.02085726847549828,0.01510991000031936,0.010199999451288022,0.026410000828036562,0.13594399979410807,2.016,5.0499999999999545,0.988,4.408,10.099999999999909,0.13775,0.31562499999999716,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.02,BP-OSD,2,301009,1000,9,0.009,0.004742060667477063,0.01701581616533807,0.013481910011250875,0.00960000033956021,0.025230000846931916,0.13493298991306799,2.642,7.0499999999999545,0.984,4.454,12.0,0.1391875,0.375,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.02,BP-LSD,2,301009,1000,9,0.009,0.004742060667477063,0.01701581616533807,0.017614011967452825,0.011749999430321623,0.030210000750230382,0.18298098904779164,2.195,6.0,0.984,4.454,12.0,0.1391875,0.375,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.02,BP-OSD,3,301010,1000,9,0.009,0.004742060667477063,0.01701581616533807,0.014647604988567764,0.009800000043469481,0.02811999938785446,0.14983400014898504,2.35,7.0,0.987,4.062,10.0,0.1269375,0.3125,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.02,BP-LSD,3,301010,1000,9,0.009,0.004742060667477063,0.01701581616533807,0.01752121098434145,0.010100000508828089,0.025805000041145828,0.24494800061802358,2.013,5.0,0.987,4.062,10.0,0.1269375,0.3125,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.02,BP-OSD,4,301011,1000,12,0.012,0.006877647806403522,0.02085726847549828,0.012744209010634222,0.009500001397100277,0.02431500124657758,0.13096799993945746,2.401,7.0,0.984,4.28,10.0,0.13375,0.3125,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.02,BP-LSD,4,301011,1000,12,0.012,0.006877647806403522,0.02085726847549828,0.01823321097981534,0.012099999366910197,0.02838000082192586,0.19581899965487518,2.021,4.0499999999999545,0.984,4.28,10.0,0.13375,0.3125,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.03,BP-OSD,0,302007,1000,38,0.038,0.02780900450930263,0.05172692033135032,0.021962110991808004,0.01095000061468454,0.1206900014949496,0.18123999914678277,4.603,30.0,0.938,6.152,12.0,0.19225,0.375,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.03,BP-LSD,0,302007,1000,38,0.038,0.02780900450930263,0.05172692033135032,0.03091481706360355,0.01610000072105322,0.16242500141743219,0.320099999953527,3.988,30.0,0.938,6.152,12.0,0.19225,0.375,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.03,BP-OSD,1,302008,1000,29,0.029,0.02026644815669875,0.04133835833669418,0.0199432169974898,0.011749999430321623,0.047010001344460754,0.17853200039098735,3.848,18.0,0.96,6.274,12.0,0.1960625,0.375,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.03,BP-LSD,1,302008,1000,29,0.029,0.02026644815669875,0.04133835833669418,0.023964014935700106,0.013700000636163168,0.048555000012129264,0.2547039996170496,3.43,13.0,0.96,6.274,12.0,0.1960625,0.375,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.03,BP-OSD,2,302009,1000,38,0.038,0.02780900450930263,0.05172692033135032,0.019641614017018583,0.011300000551273115,0.09545999992042184,0.15900500105999527,4.328,30.0,0.949,6.046,12.0,0.1889375,0.375,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.03,BP-LSD,2,302009,1000,38,0.038,0.02780900450930263,0.05172692033135032,0.027838813002745155,0.014649999684479553,0.12384004958221281,0.26551399894742644,3.793,30.0,0.949,6.046,12.0,0.1889375,0.375,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.03,BP-OSD,3,302010,1000,37,0.037,0.026961180875554734,0.05058239748206931,0.0446986299866694,0.018001000171352644,0.15237999923556336,0.25092099873290863,4.151,30.0,0.947,6.058,12.0,0.1893125,0.375,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.03,BP-LSD,3,302010,1000,37,0.037,0.026961180875554734,0.05058239748206931,0.04073783100284345,0.017600000319362152,0.1765900007740127,0.3254359995298727,3.734,30.0,0.947,6.058,12.0,0.1893125,0.375,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.03,BP-OSD,4,302011,1000,35,0.035,0.02527226301711295,0.04828662237445333,0.04250703398429323,0.02069999936793465,0.17346595050184963,0.3178350006237451,4.251,30.0,0.946,6.35,12.0,0.1984375,0.375,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.03,BP-LSD,4,302011,1000,35,0.035,0.02527226301711295,0.04828662237445333,0.05208833799770218,0.02229999972769292,0.23181499882412027,0.4970620004314693,3.932,30.0,0.946,6.35,12.0,0.1984375,0.375,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.05,BP-OSD,0,303007,1000,157,0.157,0.1357693269808853,0.18085582934020553,0.08363185602684098,0.027349999982106965,0.2704250015995058,0.8335860002080152,9.309,30.0,0.796,9.044,16.0,0.282625,0.5,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.05,BP-LSD,0,303007,1000,158,0.158,0.13670765691270592,0.1819098458914138,0.09510076201695483,0.027399999453336932,0.3716200510098133,0.7028030007495543,8.972,30.0,0.796,9.044,16.0,0.282625,0.5,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.05,BP-OSD,1,303008,1000,173,0.173,0.1508192344529515,0.19768346559660158,0.0670094369634171,0.024050000320130493,0.24649999977555126,0.30842899925119116,10.129,30.0,0.771,9.276,16.0,0.289875,0.5,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.05,BP-LSD,1,303008,1000,173,0.173,0.1508192344529515,0.19768346559660158,0.07882224002423754,0.02409999979136046,0.29143499905330816,0.4503319902869402,9.837,30.0,0.771,9.276,16.0,0.289875,0.5,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.05,BP-OSD,2,303009,1000,186,0.186,0.1631011791493255,0.21130202517960314,0.056568937019619625,0.019999999494757503,0.18970500022987835,0.2495049989920517,10.32,30.0,0.764,9.286,16.0,0.2901875,0.5,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.05,BP-LSD,2,303009,1000,186,0.186,0.1631011791493255,0.21130202517960314,0.06719834000614355,0.01990000055229757,0.24472999884892485,0.3339699998286958,9.994,30.0,0.764,9.286,16.0,0.2901875,0.5,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.05,BP-OSD,3,303010,1000,157,0.157,0.1357693269808853,0.18085582934020553,0.0533275339530519,0.020850000510108657,0.19757999962166642,0.2651779995358083,9.539,30.0,0.806,8.892,16.0,0.277875,0.5,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.05,BP-LSD,3,303010,1000,157,0.157,0.1357693269808853,0.18085582934020553,0.06265853797231102,0.020149999727436807,0.2674750006917747,0.36960800034648855,9.05,30.0,0.806,8.892,16.0,0.277875,0.5,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.05,BP-OSD,4,303011,1000,166,0.166,0.1442254718306115,0.19033080283773937,0.052017231970239663,0.02010000025620684,0.20063499960087935,0.2663670006222672,9.365,30.0,0.8,9.094,16.0,0.2841875,0.5,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n64_k10,0.05,BP-LSD,4,303011,1000,166,0.166,0.1442254718306115,0.19033080283773937,0.06401604199527355,0.019299999621580355,0.26500999883865006,0.37361899987445213,8.99,30.0,0.8,9.094,16.0,0.2841875,0.5,independent_z_only,64,10,,32,64,32,64,0.125,0.125,8.0,8.0,bbcode_n64_k10.npz,wilson_95
bb_n80_k6,0.01,BP-OSD,0,400007,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.011561904009795398,0.011100000847363845,0.0246049999987008,0.04190200072116568,1.387,3.0,0.998,2.878,8.0,0.07195,0.2,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.01,BP-LSD,0,400007,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.017267007011469104,0.012200000128359534,0.025505001303827154,0.0431059992479275,1.218,2.0,0.998,2.878,8.0,0.07195,0.2,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.01,BP-OSD,1,400008,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.013288111009387649,0.011699999959091656,0.02640999909999663,0.037500999969779514,1.314,2.0,0.999,2.914,8.0,0.07285,0.2,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.01,BP-LSD,1,400008,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.018716809023317182,0.012949999472766649,0.02680000034160912,0.06747100025677348,1.18,2.0,0.999,2.914,8.0,0.07285,0.2,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.01,BP-OSD,2,400009,1000,1,0.001,0.00017654637062607809,0.0056425585979579355,0.01222690901340684,0.01199999860546086,0.02471000070727313,0.042707999546109925,1.312,2.0,0.999,2.978,8.0,0.07445,0.2,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.01,BP-LSD,2,400009,1000,1,0.001,0.00017654637062607809,0.0056425585979579355,0.017822305951995077,0.012999998943996616,0.02730500045799999,0.06182800050737557,1.19,2.0,0.999,2.978,8.0,0.07445,0.2,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.01,BP-OSD,3,400010,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.013540810019549099,0.012000000424450263,0.026205001086054832,0.039118999411584796,1.385,3.0,0.999,3.006,8.0,0.07515,0.2,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.01,BP-LSD,3,400010,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.01685040901065804,0.012900000001536682,0.026410000918986033,0.07708100059971905,1.198,2.0,0.999,3.006,8.0,0.07515,0.2,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.01,BP-OSD,4,400011,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.015489408988287323,0.012299999070819467,0.02840499973899568,0.0572029989962175,1.268,2.0,1.0,2.94,8.0,0.0735,0.2,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.01,BP-LSD,4,400011,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.01651601197954733,0.012999998943996616,0.02612000043882288,0.04160300024523167,1.162,2.0,1.0,2.94,8.0,0.0735,0.2,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.02,BP-OSD,0,401007,1000,3,0.003,0.0010207838811386186,0.008783014053503173,0.01888911197784182,0.014799999917158857,0.0339049998729024,0.09156800004348037,2.052,5.0,0.995,5.692,12.0,0.1423,0.3,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.02,BP-LSD,0,401007,1000,3,0.003,0.0010207838811386186,0.008783014053503173,0.01941801602515625,0.01449999945180025,0.03200499995728023,0.054103000857139705,1.858,5.0,0.995,5.692,12.0,0.1423,0.3,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.02,BP-OSD,1,401008,1000,1,0.001,0.00017654637062607809,0.0056425585979579355,0.016675413035045494,0.012599999536178075,0.029829999584762817,0.0807140014876495,2.062,5.0,0.995,5.414,12.0,0.13535,0.3,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.02,BP-LSD,1,401008,1000,1,0.001,0.00017654637062607809,0.0056425585979579355,0.018260309003380826,0.013099999705445953,0.029799999538226984,0.0653570006397785,1.789,4.0,0.995,5.414,12.0,0.13535,0.3,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.02,BP-OSD,2,401009,1000,2,0.002,0.000548643588120728,0.007262807863492177,0.019109409013253753,0.014199998986441642,0.03371000011611613,0.14140099983706023,2.169,6.0,0.992,5.594,12.0,0.13985,0.3,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.02,BP-LSD,2,401009,1000,2,0.002,0.000548643588120728,0.007262807863492177,0.02018641303948243,0.014400000509340316,0.03212000065104801,0.09231999947587571,1.93,4.0,0.992,5.594,12.0,0.13985,0.3,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.02,BP-OSD,3,401010,1000,3,0.003,0.0010207838811386186,0.008783014053503173,0.016586111014476046,0.01230000088980887,0.03033499970115369,0.09864599955108129,1.977,5.0,0.993,5.644,12.0,0.1411,0.3,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.02,BP-LSD,3,401010,1000,3,0.003,0.0010207838811386186,0.008783014053503173,0.021501814990187995,0.014299999747890979,0.03420500024731154,0.12373399949865367,1.835,4.0,0.993,5.644,12.0,0.1411,0.3,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.02,BP-OSD,4,401011,1000,2,0.002,0.000548643588120728,0.007262807863492177,0.01555441101299948,0.011699999959091656,0.02719999974942766,0.04863600081080218,1.893,4.0,0.995,5.558,12.0,0.13895,0.3,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.02,BP-LSD,4,401011,1000,2,0.002,0.000548643588120728,0.007262807863492177,0.017320310003924533,0.012500000593718141,0.027804998899227936,0.07005400004345569,1.742,4.0,0.995,5.558,12.0,0.13895,0.3,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.03,BP-OSD,0,402007,1000,22,0.022,0.014572707764791058,0.03308567334739963,0.029866814986235113,0.018400000044493936,0.06754595069651245,0.30667799901493703,3.745,15.0,0.958,7.818,16.0,0.19544999999999998,0.4,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.03,BP-LSD,0,402007,1000,22,0.022,0.014572707764791058,0.03308567334739963,0.029888916038544266,0.014400000509340316,0.05221500041443477,0.37068499887027423,3.535,11.149999999999864,0.958,7.818,16.0,0.19544999999999998,0.4,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.03,BP-OSD,1,402008,1000,11,0.011,0.006153174098086639,0.019589395700786272,0.02221230898248905,0.013999999282532372,0.038694999329891205,0.23049999981594738,3.417,11.0,0.976,7.722,14.0,0.19305,0.35,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.03,BP-LSD,1,402008,1000,11,0.011,0.006153174098086639,0.019589395700786272,0.03161611801624531,0.0213999992411118,0.047615000494261026,0.39650600068853226,3.135,9.0,0.976,7.722,14.0,0.19305,0.35,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.03,BP-OSD,2,402009,1000,19,0.019,0.012196885750790904,0.02948445591231312,0.0341941219940054,0.021699999706470408,0.10453095046614168,0.33079100063332584,3.822,25.09999999999991,0.958,7.788,14.0,0.1947,0.35,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.03,BP-LSD,2,402009,1000,19,0.019,0.012196885750790904,0.02948445591231312,0.03989512301086506,0.020849999600613955,0.11147595105285284,0.47700900064228324,3.568,15.049999999999955,0.958,7.788,14.0,0.1947,0.35,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.03,BP-OSD,3,402010,1000,20,0.02,0.012983682916415136,0.030690005229717786,0.027956920017459197,0.015949999578879215,0.06676500033790939,0.29847498886738316,3.517,15.0,0.962,7.676,16.0,0.19190000000000002,0.4,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.03,BP-LSD,3,402010,1000,20,0.02,0.012983682916415136,0.030690005229717786,0.030073615997025627,0.014600000213249587,0.05820499936817213,0.3582679990358883,3.347,12.0,0.962,7.676,16.0,0.19190000000000002,0.4,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.03,BP-OSD,4,402011,1000,14,0.014,0.00835757513042392,0.02336203411753566,0.0271787189940369,0.01795000116544543,0.052145000154268886,0.240627998518903,3.387,10.049999999999955,0.973,7.864,14.0,0.1966,0.35,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.03,BP-LSD,4,402011,1000,14,0.014,0.00835757513042392,0.02336203411753566,0.0273180110125395,0.015250000615196768,0.047015001291583744,0.36231199932444724,3.226,9.049999999999955,0.973,7.864,14.0,0.1966,0.35,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.05,BP-OSD,0,403007,1000,122,0.122,0.10314874471332984,0.14374428470174982,0.07289863898586191,0.02429999949526973,0.2770509514448349,0.39111500034778146,9.777,30.0,0.784,11.372,18.0,0.2843,0.45,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.05,BP-LSD,0,403007,1000,122,0.122,0.10314874471332984,0.14374428470174982,0.09152545196047868,0.022700000045006163,0.3888050009663857,0.525574990097084,9.556,30.0,0.784,11.372,18.0,0.2843,0.45,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.05,BP-OSD,1,403008,1000,123,0.123,0.10407414325107295,0.1448112326470356,0.06750824293885671,0.022199999875738285,0.285864999204932,0.3854389998377882,8.863,30.0,0.813,11.338,18.0,0.28345,0.45,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.05,BP-LSD,1,403008,1000,123,0.123,0.10407414325107295,0.1448112326470356,0.08535395299259108,0.02229999881819822,0.3922399996554304,0.5782250011907308,8.741,30.0,0.813,11.338,18.0,0.28345,0.45,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.05,BP-OSD,2,403009,1000,127,0.127,0.10778000925843848,0.14907475257178568,0.06724284203664865,0.023249999685504008,0.2671499984899128,0.3420260004168084,9.288,30.0,0.798,11.384,18.0,0.2846,0.45,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.05,BP-LSD,2,403009,1000,127,0.127,0.10778000925843848,0.14907475257178568,0.09682645699831482,0.026200000320386607,0.44043499874533126,0.5930210006590642,9.194,30.0,0.798,11.384,18.0,0.2846,0.45,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.05,BP-OSD,3,403010,1000,123,0.123,0.10407414325107295,0.1448112326470356,0.07247074295992206,0.025299999833805487,0.28365999860398,0.3845729992099222,9.63,30.0,0.794,11.41,18.0,0.28525,0.45,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.05,BP-LSD,3,403010,1000,123,0.123,0.10407414325107295,0.1448112326470356,0.09338055702210113,0.024599999960628338,0.4181309490377316,0.5309779886192699,9.49,30.0,0.794,11.41,18.0,0.28525,0.45,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.05,BP-OSD,4,403011,1000,139,0.139,0.11893638905078911,0.16182653057578172,0.06930654401185166,0.021750000996689778,0.26080505058416736,0.33792600013839535,9.691,30.0,0.782,11.314,18.0,0.28285,0.45,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n80_k6,0.05,BP-LSD,4,403011,1000,139,0.139,0.11893638905078911,0.16182653057578172,0.08847435197640152,0.02210000002378365,0.3632050006672216,0.5036479888804024,9.486,30.0,0.782,11.314,18.0,0.28285,0.45,independent_z_only,80,6,,40,80,40,80,0.1,0.1,8.0,8.0,bbcode_n80_k6.npz,wilson_95
bb_n108_k4,0.01,BP-OSD,0,500007,1000,1,0.001,0.00017654637062607809,0.0056425585979579355,0.018179911996412557,0.014900000678608194,0.03409999953873921,0.053102000510989456,1.227,2.0,1.0,4.286,12.0,0.07937037037037037,0.2222222222222222,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.01,BP-LSD,0,500007,1000,1,0.001,0.00017654637062607809,0.0056425585979579355,0.019690310018631862,0.015099998563528061,0.03149999974993989,0.04722500105344805,1.163,2.0,1.0,4.286,12.0,0.07937037037037037,0.2222222222222222,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.01,BP-OSD,1,500008,1000,2,0.002,0.000548643588120728,0.007262807863492177,0.019115701026748866,0.015199999324977398,0.03570000080799218,0.08902399920771129,1.311,2.0,1.0,4.084,12.0,0.07562962962962962,0.2222222222222222,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.01,BP-LSD,1,500008,1000,2,0.002,0.000548643588120728,0.007262807863492177,0.020212901996274013,0.015499999790336005,0.03219999971406651,0.0686119985039113,1.227,2.0,1.0,4.084,12.0,0.07562962962962962,0.2222222222222222,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.01,BP-OSD,2,500009,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.015337201020884095,0.014999999621068127,0.030104999950708585,0.04239999909259495,1.219,2.0,1.0,3.83,10.0,0.07092592592592593,0.18518518518518517,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.01,BP-LSD,2,500009,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,0.020901902003970463,0.015800000255694613,0.03219999962311704,0.06160099974295008,1.141,2.0,1.0,3.83,10.0,0.07092592592592593,0.18518518518518517,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.01,BP-OSD,3,500010,1000,1,0.001,0.00017654637062607809,0.0056425585979579355,0.015790302015375346,0.014900000678608194,0.030715000866621253,0.06456700000853738,1.242,2.0,1.0,4.004,10.099999999999909,0.07414814814814814,0.18703703703703536,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.01,BP-LSD,3,500010,1000,1,0.001,0.00017654637062607809,0.0056425585979579355,0.02958450101868948,0.02679999943211442,0.042499999835854396,0.09193200052322924,1.175,2.0,1.0,4.004,10.099999999999909,0.07414814814814814,0.18703703703703536,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
