nx,N,K0,M_K,R_size,t,seed,alpha,J,V_label,R_hops,err_b_K_rel,err_rho_vs_full,err_E_LP,leakage_apriori,bound_apriori,err_Z_frob,err_rho_lp_vs_full,rt_build_H_s,rt_eig_s,rt_full_s,rt_galerkin_s,rt_total_s
5,32,4.0,49,3,0.2,0,0.9,1,"V=0.9cos(1,0)",1,0.005186184931659042,0.04876628640068479,0.00014270368016276817,0.45758906794419907,0.09151781358883981,0.006811860921008767,0.049281217209242924,0.0011042590049328282,1.252981465004268,nan,nan,0.03430059499805793
5,32,4.0,49,3,0.3,0,0.9,1,"V=0.9cos(1,0)",1,0.0076598500463971346,0.07142510988252501,0.0003009354123157713,0.45758906794419907,0.13727672038325972,0.010170206019599733,0.06933984733993956,0.0011042590049328282,1.252981465004268,nan,nan,0.018614421001984738
5,32,4.0,49,3,0.4,0,0.9,1,"V=0.9cos(1,0)",1,0.010002240458465305,0.06424152071579595,0.00048797377093929553,0.45758906794419907,0.18303562717767963,0.013489407314696148,0.06072057805840457,0.0011042590049328282,1.252981465004268,nan,nan,0.023904347006464377
5,32,4.0,49,3,0.5,0,0.9,1,"V=0.9cos(1,0)",1,0.012187740381213454,0.054218466514859856,0.0006773134832967596,0.45758906794419907,0.22879453397209953,0.01678648620560517,0.0554775358517613,0.0011042590049328282,1.252981465004268,nan,nan,0.019340996994287707
5,32,4.0,49,3,0.6,0,0.9,1,"V=0.9cos(1,0)",1,0.01420370184255784,0.03917005076025818,0.0008461708803673056,0.45758906794419907,0.27455344076651944,0.020104314398767476,0.04369986020353986,0.0011042590049328282,1.252981465004268,nan,nan,0.03592969800229184
5,32,4.0,49,3,0.7,0,0.9,1,"V=0.9cos(1,0)",1,0.01605150622170936,0.04369717400156515,0.0009803568735313373,0.45758906794419907,0.32031234756093935,0.02351622497188636,0.03930765010089,0.0011042590049328282,1.252981465004268,nan,nan,0.026451555007952265
5,32,4.0,49,3,0.8,0,0.9,1,"V=0.9cos(1,0)",1,0.017746007235930915,0.05286731863035424,0.0010751774406064984,0.45758906794419907,0.36607125435535925,0.027125716408808797,0.04426961643082625,0.0011042590049328282,1.252981465004268,nan,nan,0.058076223998796195
5,32,4.0,49,3,0.9,0,0.9,1,"V=0.9cos(1,0)",1,0.0193129844755389,0.04964872999996854,0.0011327544945548757,0.45758906794419907,0.41183016114977916,0.03105891412653516,0.04519349188200245,0.0011042590049328282,1.252981465004268,nan,nan,0.10001845899387263
5,32,4.0,49,3,1.0,0,0.9,1,"V=0.9cos(1,0)",1,0.020785191500506884,0.04380264251773482,0.0011583471175609257,0.45758906794419907,0.45758906794419907,0.03545023460992538,0.04395274551181614,0.0011042590049328282,1.252981465004268,nan,nan,0.05001500400248915
5,32,5.0,81,3,0.1,0,0.9,1,"V=0.9cos(1,0)",1,0.0023738163553632136,0.016176979460446154,5.416652121542551e-06,0.43588989435406733,0.04358898943540673,0.002847203721293485,0.015997157574416544,0.0011042590049328282,1.252981465004268,nan,nan,0.05532440899696667
5,32,5.0,81,3,0.2,0,0.9,1,"V=0.9cos(1,0)",1,0.004681077271596583,0.03171251202703932,2.0792968847079525e-05,0.43588989435406733,0.08717797887081347,0.005694692121764453,0.03230900864229496,0.0011042590049328282,1.252981465004268,nan,nan,0.20381314000405837
5,32,5.0,81,3,0.3,0,0.9,1,"V=0.9cos(1,0)",1,0.006859788889500492,0.02368964343784565,4.3756124095850253e-05,0.43588989435406733,0.1307669683062202,0.00854754917721636,0.02297098779278248,0.0011042590049328282,1.252981465004268,nan,nan,0.03298464199178852
5,32,5.0,81,3,0.4,0,0.9,1,"V=0.9cos(1,0)",1,0.00885896193730231,0.02536395807233762,7.103966444800663e-05,0.43588989435406733,0.17435595774162693,0.011421347323470641,0.02650541556745003,0.0011042590049328282,1.252981465004268,nan,nan,0.058337970011052676
5,32,5.0,81,3,0.5,0,0.9,1,"V=0.9cos(1,0)",1,0.010645833270812031,0.028752405055966636,9.898749973795949e-05,0.43588989435406733,0.21794494717703367,0.014348439786370428,0.029307627721634123,0.0011042590049328282,1.252981465004268,nan,nan,0.07014773100672755
5,32,5.0,81,3,0.6,0,0.9,1,"V=0.9cos(1,0)",1,0.012211771515890483,0.02277205644780349,0.0001235360232531025,0.43588989435406733,0.2615339366124404,0.017383186431725147,0.02274354769517278,0.0011042590049328282,1.252981465004268,nan,nan,0.048607015996822156
5,32,5.0,81,3,0.7,0,0.9,1,"V=0.9cos(1,0)",1,0.013576363028777738,0.02166559977868985,0.00014026520793716162,0.43588989435406733,0.30512292604784713,0.020604149349755924,0.022969847252463496,0.0011042590049328282,1.252981465004268,nan,nan,0.18670615598966833
5,32,5.0,81,3,0.8,0,0.9,1,"V=0.9cos(1,0)",1,0.014788444008254506,0.02200581924566231,0.00014577988330048458,0.43588989435406733,0.34871191548325386,0.02411202709395915,0.020990958133935405,0.0011042590049328282,1.252981465004268,nan,nan,0.0825938719935948
5,32,5.0,81,3,0.9,0,0.9,1,"V=0.9cos(1,0)",1,0.01592007312795304,0.01918279965593243,0.00014004706467308633,0.43588989435406733,0.3923009049186606,0.028022727707681366,0.019128533236186473,0.0011042590049328282,1.252981465004268,nan,nan,0.05277932499302551
5,32,5.0,81,3,1.0,0,0.9,1,"V=0.9cos(1,0)",1,0.017051229218388038,0.023387104996556798,0.00012730197840590815,0.43588989435406733,0.43588989435406733,0.03245566830108855,0.02235282457843716,0.0011042590049328282,1.252981465004268,nan,nan,0.05499237299954984
5,32,6.0,113,3,0.1,0,0.9,1,"V=0.9cos(1,0)",1,0.0007471869336475347,0.01119701107823898,2.0259156834020274e-06,0.42613720836601715,0.04261372083660172,0.002855868011400659,0.011096847858978194,0.0011042590049328282,1.252981465004268,nan,nan,0.21142022400454152
5,32,6.0,113,3,0.2,0,0.9,1,"V=0.9cos(1,0)",1,0.0014590650583864533,0.015243193207390615,7.104326345561034e-06,0.42613720836601715,0.08522744167320344,0.005710304320203518,0.015251403894407439,0.0011042590049328282,1.252981465004268,nan,nan,0.12674334199982695
5,32,6.0,113,3,0.3,0,0.9,1,"V=0.9cos(1,0)",1,0.002112674783013832,0.012667746329246566,1.3034493488525838e-05,0.42613720836601715,0.12784116250980515,0.008567160867207362,0.012315577005726178,0.0011042590049328282,1.252981465004268,nan,nan,0.15357583700097166
5,32,6.0,113,3,0.4,0,0.9,1,"V=0.9cos(1,0)",1,0.002702334624678861,0.01611774101989485,1.8009244196411193e-05,0.42613720836601715,0.17045488334640688,0.011441479348553397,0.015647211488388622,0.0011042590049328282,1.252981465004268,nan,nan,1.2422692219988676
5,32,6.0,113,3,0.5,0,0.9,1,"V=0.9cos(1,0)",1,0.003235403560863429,0.019707605313523637,2.137564429735293e-05,0.42613720836601715,0.21306860418300858,0.014365648565918435,0.019628346299622013,0.0011042590049328282,1.252981465004268,nan,nan,1.623652502996265
5,32,6.0,113,3,0.6,0,0.9,1,"V=0.9cos(1,0)",1,0.0037255253589360583,0.016014592462057706,2.3083343737155878e-05,0.42613720836601715,0.2556823250196103,0.0173945459240099,0.015966962045464703,0.0011042590049328282,1.252981465004268,nan,nan,1.1827135210041888
5,32,6.0,113,3,0.7,0,0.9,1,"V=0.9cos(1,0)",1,0.004190742644067509,0.013336290149564408,2.305801971025089e-05,0.42613720836601715,0.298296045856212,0.020607972246658755,0.013034228482487933,0.0011042590049328282,1.252981465004268,nan,nan,1.5751759839913575
5,32,6.0,113,3,0.8,0,0.9,1,"V=0.9cos(1,0)",1,0.004654342802810631,0.014374987420677913,2.132428692989712e-05,0.42613720836601715,0.34090976669281375,0.02410856971199215,0.014439039836513259,0.0011042590049328282,1.252981465004268,nan,nan,1.55645045399433
5,32,6.0,113,3,0.9,0,0.9,1,"V=0.9cos(1,0)",1,0.005140836452581797,0.013792589805798753,1.8370890021555284e-05,0.42613720836601715,0.38352348752941545,0.028014109791520508,0.01391352058912961,0.0011042590049328282,1.252981465004268,nan,nan,0.41506580798886716
5,32,6.0,113,3,1.0,0,0.9,1,"V=0.9cos(1,0)",1,0.005665984805961185,0.013900189803144078,1.5244320908753857e-05,0.42613720836601715,0.42613720836601715,0.03244484843680124,0.01361648289041257,0.0011042590049328282,1.252981465004268,nan,nan,0.19417946798785124
5,32,7.0,149,3,0.1,0,0.9,1,"V=0.9cos(1,0)",1,0.0003792936903149021,0.012833997008347661,4.6854757775047987e-07,0.419251490254402,0.0419251490254402,0.002861201495222692,0.012745502712075639,0.0011042590049328282,1.252981465004268,nan,nan,0.23723226199217606
5,32,7.0,149,3,0.2,0,0.9,1,"V=0.9cos(1,0)",1,0.0007370740179800665,0.008360528141072968,1.8990149042677901e-06,0.419251490254402,0.0838502980508804,0.005719659424191694,0.008213506847216962,0.0011042590049328282,1.252981465004268,nan,nan,0.3155854630022077
5,32,7.0,149,3,0.3,0,0.9,1,"V=0.9cos(1,0)",1,0.0010677252395868567,0.008805316618557275,4.2454456866228e-06,0.419251490254402,0.1257754470763206,0.008578733122343528,0.008866263919823394,0.0011042590049328282,1.252981465004268,nan,nan,0.12627895899640862
5,32,7.0,149,3,0.4,0,0.9,1,"V=0.9cos(1,0)",1,0.0013527975120270388,0.011448743413304792,7.056476180537464e-06,0.419251490254402,0.1677005961017608,0.01145389090332224,0.011092210810666577,0.0011042590049328282,1.252981465004268,nan,nan,1.160319602000527
5,32,7.0,149,3,0.5,0,0.9,1,"V=0.9cos(1,0)",1,0.0015752041763957287,0.012683317721463323,9.383622929043117e-06,0.419251490254402,0.209625745127201,0.014378350433752008,0.012229708617968202,0.0011042590049328282,1.252981465004268,nan,nan,0.43089617500663735
5,32,7.0,149,3,0.6,0,0.9,1,"V=0.9cos(1,0)",1,0.00173317687297033,0.010951249204885933,1.0407787412685362e-05,0.419251490254402,0.2515508941526412,0.017407754455081675,0.010989394696722617,0.0011042590049328282,1.252981465004268,nan,nan,0.991050272990833
5,32,7.0,149,3,0.7,0,0.9,1,"V=0.9cos(1,0)",1,0.00184814777667112,0.009602363096536717,1.0150049419973084e-05,0.419251490254402,0.2934760431780814,0.020622440747994807,0.009901763597218054,0.0011042590049328282,1.252981465004268,nan,nan,1.2009234229917638
5,32,7.0,149,3,0.8,0,0.9,1,"V=0.9cos(1,0)",1,0.0019829796732616146,0.009887558804087182,9.351022873736851e-06,0.419251490254402,0.3354011922035216,0.02412527208402592,0.009735038567503842,0.0011042590049328282,1.252981465004268,nan,nan,1.127018651997787
5,32,7.0,149,3,0.9,0,0.9,1,"V=0.9cos(1,0)",1,0.002133265406638848,0.011072240321041007,8.750463326669116e-06,0.419251490254402,0.3773263412289618,0.02803383580393118,0.010655124863444622,0.0011042590049328282,1.252981465004268,nan,nan,1.2698433900077362
5,32,7.0,149,3,1.0,0,0.9,1,"V=0.9cos(1,0)",1,0.0023105875440080125,0.011343283810697054,8.602951164432934e-06,0.419251490254402,0.419251490254402,0.03246778899399859,0.011149003911881023,0.0011042590049328282,1.252981465004268,nan,nan,0.748398765004822
5,32,8.0,197,3,0.1,0,0.9,1,"V=0.9cos(1,0)",1,0.00020195362302797605,0.006954308316423482,1.0367518311058264e-07,0.4122490007006448,0.041224900070064484,0.002848044865119711,0.006957523243577425,0.0011042590049328282,1.252981465004268,nan,nan,0.4748370760062244
5,32,8.0,197,3,0.2,0,0.9,1,"V=0.9cos(1,0)",1,0.0003894643645771019,0.005548007932034293,3.801881765569668e-07,0.4122490007006448,0.08244980014012897,0.005695001398542038,0.005564301136246833,0.0011042590049328282,1.252981465004268,nan,nan,0.2922064509912161
5,32,8.0,197,3,0.3,0,0.9,1,"V=0.9cos(1,0)",1,0.0005503553675713598,0.006045521157990526,7.396286653936445e-07,0.4122490007006448,0.12367470021019343,0.008545381892183386,0.006047506333296489,0.0011042590049328282,1.252981465004268,nan,nan,2.508134455012623
5,32,8.0,197,3,0.4,0,0.9,1,"V=0.9cos(1,0)",1,0.0006784808218792843,0.005682052939790391,1.052733101040308e-06,0.4122490007006448,0.16489960028025794,0.011415035101473276,0.005666084231619393,0.0011042590049328282,1.252981465004268,nan,nan,1.8914056979992893
5,32,8.0,197,3,0.5,0,0.9,1,"V=0.9cos(1,0)",1,0.0007781720556865728,0.00573781945490529,1.1971087787281195e-06,0.4122490007006448,0.2061245003503224,0.014336894776553803,0.005732470748075911,0.0011042590049328282,1.252981465004268,nan,nan,0.2080647530092392
5,32,8.0,197,3,0.6,0,0.9,1,"V=0.9cos(1,0)",1,0.0008635625987927673,0.006117087738997777,1.138009080733448e-06,0.4122490007006448,0.24734940042038686,0.01736589239756953,0.0060917414705224885,0.0011042590049328282,1.252981465004268,nan,nan,2.382405992000713
5,32,8.0,197,3,0.7,0,0.9,1,"V=0.9cos(1,0)",1,0.0009517401862620477,0.006519201580872884,9.609120743109339e-07,0.4122490007006448,0.28857430049045135,0.020581376725571143,0.006472550036874084,0.0011042590049328282,1.252981465004268,nan,nan,1.0571031479921658
5,32,8.0,197,3,0.8,0,0.9,1,"V=0.9cos(1,0)",1,0.0010545810829312044,0.005501356217706791,8.248218512503604e-07,0.4122490007006448,0.32979920056051587,0.024085187883190577,0.0054570469217069695,0.0011042590049328282,1.252981465004268,nan,nan,0.7724401529994793
5,32,8.0,197,3,0.9,0,0.9,1,"V=0.9cos(1,0)",1,0.0011737173895192317,0.005673701315067131,8.362948500943098e-07,0.4122490007006448,0.37102410063058033,0.027994234891733038,0.005602955057710151,0.0011042590049328282,1.252981465004268,nan,nan,2.4294713080016663
5,32,8.0,197,3,1.0,0,0.9,1,"V=0.9cos(1,0)",1,0.0013015872501098056,0.0058334974608279955,9.728606320422245e-07,0.4122490007006448,0.4122490007006448,0.03242809006645577,0.005763709194652539,0.0011042590049328282,1.252981465004268,nan,nan,0.2841439110052306
5,32,9.0,253,3,0.1,0,0.9,1,"V=0.9cos(1,0)",1,0.00013801395767169892,0.005209338375415662,1.0030171192560521e-07,0.40671245341499673,0.04067124534149968,0.002849410568890155,0.005220018200518164,0.0011042590049328282,1.252981465004268,nan,nan,0.3672225199989043
5,32,9.0,253,3,0.2,0,0.9,1,"V=0.9cos(1,0)",1,0.0002632287649960967,0.00434858185425942,3.9557863825755263e-07,0.40671245341499673,0.08134249068299935,0.005697449915312047,0.0042942399368730375,0.0011042590049328282,1.252981465004268,nan,nan,0.2165431479952531
5,32,9.0,253,3,0.3,0,0.9,1,"V=0.9cos(1,0)",1,0.0003635481720312061,0.005338141552670763,7.769242447160547e-07,0.40671245341499673,0.12201373602449901,0.008548399087159226,0.005253080176576312,0.0011042590049328282,1.252981465004268,nan,nan,1.1052539719967172
5,32,9.0,253,3,0.4,0,0.9,1,"V=0.9cos(1,0)",1,0.00043228702248429676,0.004531120570690441,1.0223737879200074e-06,0.40671245341499673,0.1626849813659987,0.011418094465796329,0.004458037911922516,0.0011042590049328282,1.252981465004268,nan,nan,0.8192403479915811
5,32,9.0,253,3,0.5,0,0.9,1,"V=0.9cos(1,0)",1,0.0004737706556877145,0.004889550693736268,1.0169048831459012e-06,0.40671245341499673,0.20335622670749837,0.014339731013560243,0.004894152351016747,0.0011042590049328282,1.252981465004268,nan,nan,1.7056927700032247
5,32,9.0,253,3,0.6,0,0.9,1,"V=0.9cos(1,0)",1,0.0005028010181938516,0.004984304497961732,8.552948840093649e-07,0.40671245341499673,0.24402747204899802,0.017368557111659046,0.004910817366130994,0.0011042590049328282,1.252981465004268,nan,nan,0.3196269170002779
5,32,9.0,253,3,0.7,0,0.9,1,"V=0.9cos(1,0)",1,0.0005372057532014888,0.005134202972892781,6.981221388907624e-07,0.40671245341499673,0.2846987173904977,0.020584083472648687,0.0050436041575681,0.0011042590049328282,1.252981465004268,nan,nan,0.45480448499438353
5,32,9.0,253,3,0.8,0,0.9,1,"V=0.9cos(1,0)",1,0.0005884628387445207,0.0045075954528354155,6.258653530959586e-07,0.40671245341499673,0.3253699627319974,0.024088143595575658,0.004513980311932375,0.0011042590049328282,1.252981465004268,nan,nan,0.3286228079959983
5,32,9.0,253,3,0.9,0,0.9,1,"V=0.9cos(1,0)",1,0.0006565212493586289,0.004921842777012598,6.534324483260989e-07,0.40671245341499673,0.36604120807349705,0.027997539895356933,0.004979139486082751,0.0011042590049328282,1.252981465004268,nan,nan,0.7561303260008572
5,32,9.0,253,3,1.0,0,0.9,1,"V=0.9cos(1,0)",1,0.0007326042964223773,0.005094921654819574,7.706549368240309e-07,0.40671245341499673,0.40671245341499673,0.0324316936682086,0.0050090612689592294,0.0011042590049328282,1.252981465004268,nan,nan,0.25402698399557266
5,32,10.0,317,3,0.1,0,0.9,1,"V=0.9cos(1,0)",1,0.00016936471023673748,0.004466815985173237,1.4454181776333558e-07,0.40228056502501514,0.04022805650250152,0.002848088776535008,0.004474591416516569,0.0011042590049328282,1.252981465004268,nan,nan,0.8635221300064586
5,32,10.0,317,3,0.2,0,0.9,1,"V=0.9cos(1,0)",1,0.00031657562588439524,0.0032065890508952825,4.760068211805055e-07,0.40228056502501514,0.08045611300500304,0.005695032309496708,0.0032132441654061706,0.0011042590049328282,1.252981465004268,nan,nan,0.43125493900151923
5,32,10.0,317,3,0.3,0,0.9,1,"V=0.9cos(1,0)",1,0.00041999907035376145,0.0033945952683651945,7.626096661025899e-07,0.40228056502501514,0.12068416950750453,0.008545303497822043,0.0034045839952236857,0.0011042590049328282,1.252981465004268,nan,nan,0.26615743699949235
5,32,10.0,317,3,0.4,0,0.9,1,"V=0.9cos(1,0)",1,0.000470898444128961,0.0029194096233219383,8.285036652613571e-07,0.40228056502501514,0.16091222601000607,0.011414816800748377,0.0029322839318667196,0.0011042590049328282,1.252981465004268,nan,nan,0.3744600889913272
5,32,10.0,317,3,0.5,0,0.9,1,"V=0.9cos(1,0)",1,0.0004846908356024435,0.0032870351412854957,6.79036866485476e-07,0.40228056502501514,0.20114028251250757,0.014336654554520276,0.00326560813461419,0.0011042590049328282,1.252981465004268,nan,nan,0.25864043799811043
5,32,10.0,317,3,0.6,0,0.9,1,"V=0.9cos(1,0)",1,0.0004941344003931646,0.003450540408703664,4.6306386840600636e-07,0.40228056502501514,0.24136833901500906,0.017365823011813167,0.0034493862816116433,0.0011042590049328282,1.252981465004268,nan,nan,0.2349528439954156
5,32,10.0,317,3,0.7,0,0.9,1,"V=0.9cos(1,0)",1,0.0005289230016254752,0.003277401450949176,3.577323978630894e-07,0.40228056502501514,0.2815963955175106,0.020581612290527747,0.0032521703221300674,0.0011042590049328282,1.252981465004268,nan,nan,0.44301752401224803
5,32,10.0,317,3,0.8,0,0.9,1,"V=0.9cos(1,0)",1,0.0005958580363089651,0.002885863350275306,4.474129473548814e-07,0.40228056502501514,0.32182445202001214,0.02408574539041649,0.00291555548530063,0.0011042590049328282,1.252981465004268,nan,nan,0.25097136899421457
5,32,10.0,317,3,0.9,0,0.9,1,"V=0.9cos(1,0)",1,0.0006773535073961473,0.002937108992225446,6.486815329494023e-07,0.40228056502501514,0.36205250852251364,0.02799503546954414,0.002920623785865782,0.0011042590049328282,1.252981465004268,nan,nan,0.22878279899305198
5,32,10.0,317,3,1.0,0,0.9,1,"V=0.9cos(1,0)",1,0.000752273377306229,0.0030668809560873227,7.912949964615299e-07,0.40228056502501514,0.40228056502501514,0.03242901828847269,0.0030496451340299587,0.0011042590049328282,1.252981465004268,nan,nan,0.7011788399977377
5,32,1.0,5,3,0.1,0,1.0,1,"V=1cos(1,0)",1,0.053403403853198764,0.44423291305621565,0.00023503070861366666,0.6831300510639732,0.06831300510639732,0.008796411581580307,0.44416369475820655,0.0073039529961533844,0.9854438279871829,nan,nan,0.008211755004595034
5,32,1.0,5,3,0.2,0,1.0,1,"V=1cos(1,0)",1,0.10622856710487362,0.457497223171657,0.0009016295224023762,0.6831300510639732,0.13662601021279464,0.01758594050734646,0.4571906646543972,0.0073039529961533844,0.9854438279871829,nan,nan,0.008997140001156367
5,32,1.0,5,3,0.3,0,1.0,1,"V=1cos(1,0)",1,0.15793601208126082,0.4655673714739129,0.0018850036584941653,0.6831300510639732,0.20493901531919195,0.02636423122717525,0.46475501035686306,0.0073039529961533844,0.9854438279871829,nan,nan,0.017163933996926062
5,32,1.0,5,3,0.4,0,1.0,1,"V=1cos(1,0)",1,0.20805826972139152,0.4584178117821237,0.0029963567801892165,0.6831300510639732,0.27325202042558927,0.035133319656564,0.45661403029849423,0.0073039529961533844,0.9854438279871829,nan,nan,0.022040978001314215
5,32,1.0,5,3,0.5,0,1.0,1,"V=1cos(1,0)",1,0.2562230325831077,0.44922822718947275,0.0039775854961988984,0.6831300510639732,0.3415650255319866,0.043907855155280014,0.4457272127650867,0.0073039529961533844,0.9854438279871829,nan,nan,0.02945160400122404
5,32,1.0,5,3,0.6,0,1.0,1,"V=1cos(1,0)",1,0.3021638106371607,0.4444114741524146,0.004509817213339369,0.6831300510639732,0.4098780306383839,0.05272389499509452,0.43837157150492984,0.0073039529961533844,0.9854438279871829,nan,nan,0.04905710500315763
5,32,1.0,5,3,0.7,0,1.0,1,"V=1cos(1,0)",1,0.34571870441427327,0.4398941113251627,0.004227688221256178,0.6831300510639732,0.47819103574478117,0.06164898765320219,0.43029969552452535,0.0073039529961533844,0.9854438279871829,nan,nan,0.024897162002162077
5,32,1.0,5,3,0.8,0,1.0,1,"V=1cos(1,0)",1,0.386820398324042,0.4318099625407962,0.0027410364041840322,0.6831300510639732,0.5465040408511785,0.07079011501854744,0.4173971084675081,0.0073039529961533844,0.9854438279871829,nan,nan,0.0187151830032235
5,32,1.0,5,3,0.9,0,1.0,1,"V=1cos(1,0)",1,0.42548125387825614,0.4255184766523186,0.0003355919850934335,0.6831300510639732,0.6148170459575759,0.08029395581447837,0.4052529359101162,0.0073039529961533844,0.9854438279871829,nan,nan,0.019826849005767144
5,32,1.0,5,3,1.0,0,1.0,1,"V=1cos(1,0)",1,0.4617766984974154,0.4296586592710682,0.00534736650326287,0.6831300510639732,0.6831300510639732,0.09033343521840023,0.4036933890824632,0.0073039529961533844,0.9854438279871829,nan,nan,0.032271556003252044
5,32,2.0,13,3,0.1,0,1.0,1,"V=1cos(1,0)",1,0.02335304278953156,0.207443377479124,8.18547507352625e-05,0.5991446895152781,0.05991446895152781,0.0030733392092294706,0.20693117317185528,0.0073039529961533844,0.9854438279871829,nan,nan,0.020339452996267937
5,32,2.0,13,3,0.2,0,1.0,1,"V=1cos(1,0)",1,0.04652144388628071,0.23746633899217295,0.0003166211763549684,0.5991446895152781,0.11982893790305563,0.006221400877809354,0.2354682475143103,0.0073039529961533844,0.9854438279871829,nan,nan,0.017765765995136462
5,32,2.0,13,3,0.3,0,1.0,1,"V=1cos(1,0)",1,0.06933119183655158,0.26018260679058347,0.0006763005957740076,0.5991446895152781,0.17974340685458343,0.009523764377403121,0.2557160645832718,0.0073039529961533844,0.9854438279871829,nan,nan,0.025651321993791498
5,32,2.0,13,3,0.4,0,1.0,1,"V=1cos(1,0)",1,0.09162762627993501,0.2563580404833668,0.0011276007530021759,0.5991446895152781,0.23965787580611125,0.013068749082198178,0.24788381861339873,0.0073039529961533844,0.9854438279871829,nan,nan,0.01756730501074344
5,32,2.0,13,3,0.5,0,1.0,1,"V=1cos(1,0)",1,0.11328129007819211,0.2512832519252511,0.0016478025138981622,0.5991446895152781,0.29957234475763905,0.016954459234514777,0.23752187385421059,0.0073039529961533844,0.9854438279871829,nan,nan,0.013497538995579816
5,32,2.0,13,3,0.6,0,1.0,1,"V=1cos(1,0)",1,0.13419101720109478,0.2552078530816627,0.002239523775423391,0.5991446895152781,0.35948681370916685,0.02128472306247431,0.23605489451840325,0.0073039529961533844,0.9854438279871829,nan,nan,0.012269932005438022
5,32,2.0,13,3,0.7,0,1.0,1,"V=1cos(1,0)",1,0.15428474101114426,0.2578231465795488,0.002938777439680027,0.5991446895152781,0.41940128266069465,0.02615915445093389,0.23393384822657157,0.0073039529961533844,0.9854438279871829,nan,nan,0.01491851601167582
5,32,2.0,13,3,0.8,0,1.0,1,"V=1cos(1,0)",1,0.17351832823763494,0.24915424289095994,0.0038113963590354766,0.5991446895152781,0.4793157516122225,0.03165979070603337,0.222118095088354,0.0073039529961533844,0.9854438279871829,nan,nan,0.018388767988653854
5,32,2.0,13,3,0.9,0,1.0,1,"V=1cos(1,0)",1,0.1918727295321036,0.23444724457146757,0.0049355878969530595,0.5991446895152781,0.5392302205637504,0.03783973483797151,0.20892562728963146,0.0073039529961533844,0.9854438279871829,nan,nan,0.023443859012331814
5,32,2.0,13,3,1.0,0,1.0,1,"V=1cos(1,0)",1,0.2093500961891451,0.22585428493877024,0.006373549554340298,0.5991446895152781,0.5991446895152781,0.044719607511501606,0.20876931020313885,0.0073039529961533844,0.9854438279871829,nan,nan,0.040509305996238254
5,32,3.0,29,3,0.1,0,1.0,1,"V=1cos(1,0)",1,0.0066179700535040015,0.149830140738303,3.3317233639019863e-06,0.5360562674188974,0.05360562674188975,0.005716522311275198,0.15120690689034952,0.0073039529961533844,0.9854438279871829,nan,nan,0.037598375987727195
5,32,3.0,29,3,0.2,0,1.0,1,"V=1cos(1,0)",1,0.01320397590360562,0.11747977213265967,2.662368151192563e-05,0.5360562674188974,0.1072112534837795,0.0114106234297957,0.12120086831299505,0.0073039529961533844,0.9854438279871829,nan,nan,0.05545833500218578
5,32,3.0,29,3,0.3,0,1.0,1,"V=1cos(1,0)",1,0.019721871666791194,0.11601764171045831,0.0001056568014774091,0.5360562674188974,0.16081688022566923,0.01706276670681566,0.11780425319975404,0.0073039529961533844,0.9854438279871829,nan,nan,0.058482527994783595
5,32,3.0,29,3,0.4,0,1.0,1,"V=1cos(1,0)",1,0.02612862219854399,0.10823754598431572,0.0002872837184163678,0.5360562674188974,0.214422506967559,0.022659565454738417,0.10397061246869643,0.0073039529961533844,0.9854438279871829,nan,nan,0.03534622699953616
5,32,3.0,29,3,0.5,0,1.0,1,"V=1cos(1,0)",1,0.03237410351097117,0.12094087200146766,0.0006136127676544977,0.5360562674188974,0.2680281337094487,0.028197883875009128,0.11119258078884335,0.0073039529961533844,0.9854438279871829,nan,nan,0.05805456799862441
5,32,3.0,29,3,0.6,0,1.0,1,"V=1cos(1,0)",1,0.0384038283980683,0.14706481646624173,0.001106411984723413,0.5360562674188974,0.32163376045133846,0.03369032960840051,0.13486539334540823,0.0073039529961533844,0.9854438279871829,nan,nan,0.05233257000509184
5,32,3.0,29,3,0.7,0,1.0,1,"V=1cos(1,0)",1,0.04416424724317795,0.16172814095649252,0.001756735598477864,0.5360562674188974,0.3752393871932282,0.03917233308467044,0.14558603014159596,0.0073039529961533844,0.9854438279871829,nan,nan,0.043769608993898146
5,32,3.0,29,3,0.8,0,1.0,1,"V=1cos(1,0)",1,0.0496093499787954,0.15548837698477908,0.0025233536479641245,0.5360562674188974,0.428845013935118,0.04470969030305453,0.1335356276485327,0.0073039529961533844,0.9854438279871829,nan,nan,0.03569680399959907
5,32,3.0,29,3,0.9,0,1.0,1,"V=1cos(1,0)",1,0.054706671689033835,0.13640920214854627,0.003340824623117939,0.5360562674188974,0.4824506406770077,0.050403550782196854,0.11362909845100544,0.0073039529961533844,0.9854438279871829,nan,nan,0.019461482006590813
5,32,3.0,29,3,1.0,0,1.0,1,"V=1cos(1,0)",1,0.05944091254457386,0.12229978630268595,0.004134782924249343,0.5360562674188974,0.5360562674188974,0.05638862311357718,0.11353449407681726,0.0073039529961533844,0.9854438279871829,nan,nan,0.039966905998880975
5,32,4.0,49,3,0.1,0,1.0,1,"V=1cos(1,0)",1,0.002908445458222255,0.0624643012670615,4.0057652017836416e-05,0.5084322977157767,0.050843229771577673,0.00379716764592531,0.06289635478972412,0.0073039529961533844,0.9854438279871829,nan,nan,0.05160327198973391
