nx,N,K0,M,t,seed,sigma_base,sigma_eff,shift_x,shift_y,noise_eps,k0_1_y,k0_1_x,k0_2_y,k0_2_x,err_rho,err_momentum,err_omega,err_rho_vs_full,err_momentum_vs_full,err_omega_vs_full,err_rho_lp_vs_full,err_momentum_lp_vs_full,err_omega_lp_vs_full,E_LP_base,E_LP_shadow,err_E_LP,q_base,q_shift,measurement_proxy,postprocess_task_proxy,postprocess_full_proxy,rt_baseline_full_s,rt_baseline_lp_s,rt_shadow_s,shadow_backend,rt_shadow_evolve_s,rt_shadow_post_s,rt_shadow_aer_transpile_s,rt_shadow_aer_run_s,rt_full_aer_transpile_s,rt_full_aer_run_s,rt_metrics_s,rt_total_s
5,32,2.5,21,0.8,2,2.0,2.018905338179353,-2,-1,0.0005,31,0,0,0,3.3393178349307906e-16,6.519789513512683e-16,7.680088323118089e-16,0.19203635960474288,0.5515052688906531,0.6101452540409872,0.19203635960474286,0.551505268890653,0.6101452540409871,0.9763464511404351,0.9763464511404348,2.27423989369418e-16,11,6,21.0,21.0,1024.0,0.00020859499636571854,0.00018167399684898555,0.0717404470051406,qiskit_aer,0.0006531429971801117,0.0001789740053936839,0.0709083300025668,0.0006531429971801117,nan,nan,0.0005380520015023649,0.07351819799805526
5,32,2.5,21,0.9,2,2.0,2.018905338179353,-2,-1,0.0005,31,0,0,0,3.35963494856573e-16,6.285955552218999e-16,6.849472563286348e-16,0.1859856867432392,0.6225936236829033,0.6498334552513522,0.18598568674323918,0.6225936236829033,0.6498334552513519,0.9763464511404351,0.9763464511404348,2.27423989369418e-16,11,6,21.0,21.0,1024.0,0.00010073200246552005,8.024200360523537e-05,0.07265866699890466,qiskit_aer,0.000661058998957742,0.00020422400120878592,0.07179338399873814,0.000661058998957742,nan,nan,0.000575493999349419,0.0739287169999443
5,32,2.5,21,1.0,2,2.0,2.018905338179353,-2,-1,0.0005,31,0,0,0,2.882944119569168e-16,6.124857896209276e-16,6.546046158525566e-16,0.1739621230715717,0.6918763932141961,0.6342889622362119,0.1739621230715717,0.6918763932141961,0.6342889622362119,0.9763464511404351,0.9763464511404348,2.27423989369418e-16,11,6,21.0,21.0,1024.0,0.00010410300455987453,0.00010292200022377074,0.06798011799401138,qiskit_aer,0.000702386001648847,0.00017754399596014991,0.06710018799640238,0.000702386001648847,nan,nan,0.0006098939993535168,0.06936520099407062
5,32,2.5,21,0.0,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,1.2183715274456046e-16,2.2033085517367092e-16,2.885824373637889e-16,0.18337774087835498,0.2174648261907615,1.608652583044455,0.183377740878355,0.2174648261907615,1.6086525830444551,0.9786955354528766,0.9786955354528766,0.0,11,6,21.0,21.0,1024.0,0.00010550300066825002,7.76919987401925e-05,0.06664898699818878,qiskit_aer,0.0008621840024716221,0.0002198250003857538,0.0655669779953314,0.0008621840024716221,nan,nan,0.0006498859947896563,0.0680382600039593
5,32,2.5,21,0.1,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,1.6339594971189394e-16,4.059386712009273e-16,6.223643424746901e-16,0.15422161102286897,0.4467224282551528,1.5626653136930526,0.15422161102286897,0.44672242825515285,1.5626653136930526,0.9786955354528766,0.9786955354528766,0.0,11,6,21.0,21.0,1024.0,0.00011982199794147164,0.00017380399367539212,0.0680680039949948,qiskit_aer,0.0008706250009709038,0.00021073499374324456,0.06698664400028065,0.0008706250009709038,nan,nan,0.0005557320037041791,0.06954176699946402
5,32,2.5,21,0.2,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,2.1874312837007018e-16,3.8971182800139717e-16,1.15594644307507e-15,0.11981072847777559,0.5247215371092007,1.6268940540681678,0.11981072847777556,0.5247215371092006,1.626894054068167,0.9786955354528766,0.9786955354528767,1.134390609140173e-16,11,6,21.0,21.0,1024.0,0.00010016199667006731,7.893200381658971e-05,0.07590523799444782,qiskit_aer,0.0006265740012167953,0.0001792049952200614,0.07509945899801096,0.0006265740012167953,nan,nan,0.0006811879939050414,0.07734324299963191
5,32,2.5,21,0.3,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,1.9025686428095716e-16,4.652959524706863e-16,6.21116761371449e-16,0.11693578806571991,0.506932637192066,1.3966098457644827,0.1169357880657199,0.506932637192066,1.3966098457644824,0.9786955354528766,0.9786955354528766,0.0,11,6,21.0,21.0,1024.0,0.00018736099445959553,0.00011402300151530653,0.07326180699601537,qiskit_aer,0.0007300509969354607,0.00019902399799320847,0.0723327320010867,0.0007300509969354607,nan,nan,0.0005796229961561039,0.07481999100127723
5,32,2.5,21,0.4,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,2.0825552450918228e-16,4.649070820765513e-16,4.671789241568371e-16,0.11192065208719101,0.5242437574853545,0.8040051489494615,0.11192065208719101,0.5242437574853546,0.8040051489494617,0.9786955354528766,0.9786955354528766,0.0,11,6,21.0,21.0,1024.0,0.0002457939990563318,0.00047135399654507637,0.08043942600488663,qiskit_aer,0.0005872830006410368,0.00018306400306755677,0.07966907900117803,0.0005872830006410368,nan,nan,0.0006187239996506833,0.08269293799821753
5,32,2.5,21,0.5,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,1.905733985140521e-16,4.663097708515761e-16,4.1369206516695245e-16,0.12292900713937138,0.5253408202012575,0.5354121008711537,0.12292900713937138,0.5253408202012576,0.5354121008711535,0.9786955354528766,0.9786955354528766,0.0,11,6,21.0,21.0,1024.0,0.00011995200475212187,9.557199518894777e-05,0.07932694100600202,qiskit_aer,0.0007663970027351752,0.0003855989998555742,0.07817494500341127,0.0007663970027351752,nan,nan,0.0007396970031550154,0.0809806910037878
5,32,2.5,21,0.6,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,1.603285927671629e-16,5.27383456882334e-16,4.74303897053182e-16,0.14797867127838837,0.5033797619787149,0.5335338194213557,0.14797867127838837,0.5033797619787149,0.5335338194213554,0.9786955354528766,0.9786955354528766,0.0,11,6,21.0,21.0,1024.0,0.00011890300083905458,0.00010869200195884332,0.07725004300300498,qiskit_aer,0.0006510750026791357,0.0001788139998097904,0.07642015400051605,0.0006510750026791357,nan,nan,0.0005345320023479871,0.07866033499885816
5,32,2.5,21,0.7,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,2.0842183964779301e-16,6.038879776522206e-16,5.626458523302244e-16,0.17094885045958458,0.46421154544632515,0.5828618780364015,0.17094885045958458,0.46421154544632515,0.5828618780364015,0.9786955354528766,0.9786955354528766,0.0,11,6,21.0,21.0,1024.0,9.890199726214632e-05,7.796200225129724e-05,0.06937489100528182,qiskit_aer,0.0007629669999005273,0.00030613700073445216,0.06830578700464685,0.0007629669999005273,nan,nan,0.000568712996027898,0.07064293000439648
5,32,2.5,21,0.8,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,1.8123059308920554e-16,5.545334773296523e-16,4.2046839712172034e-16,0.1772532955560328,0.4742527364844689,0.6908730573377598,0.1772532955560328,0.47425273648446886,0.6908730573377598,0.9786955354528766,0.9786955354528766,0.0,11,6,21.0,21.0,1024.0,0.0001301930024055764,8.564200106775388e-05,0.06552436699712416,qiskit_aer,0.000765883996791672,0.0002907570014940575,0.06446772599883843,0.000765883996791672,nan,nan,0.0006345349975163117,0.06701617200451437
5,32,2.5,21,0.9,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,1.9391766655485737e-16,5.520494636241529e-16,4.9239947491822655e-16,0.17172380632003648,0.5265133126273897,0.6665763877953182,0.17172380632003648,0.5265133126273897,0.6665763877953184,0.9786955354528766,0.9786955354528766,0.0,11,6,21.0,21.0,1024.0,0.00013968399434816092,0.00010250200284644961,0.06894657399971038,qiskit_aer,0.0007283270024345256,0.0001969639997696504,0.0680212829975062,0.0007283270024345256,nan,nan,0.0005486029986059293,0.0704093680033111
5,32,2.5,21,1.0,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,1.6953639315994982e-16,6.45162413809067e-16,5.59558892984519e-16,0.15753033142045803,0.6091158841598221,0.575466250536327,0.15753033142045803,0.6091158841598221,0.5754662505363268,0.9786955354528766,0.9786955354528766,0.0,11,6,21.0,21.0,1024.0,0.00010153200128115714,8.052199700614437e-05,0.06726992599578807,qiskit_aer,0.0006320239990600385,0.0001876739988802001,0.06645022799784783,0.0006320239990600385,nan,nan,0.000545142000191845,0.06852132399944821
5,32,2.5,21,0.0,4,2.0,1.934820884738831,2,0,0.0005,0,31,0,0,1.0527182852406799e-16,2.7554439750359847e-16,4.5410510869767534e-15,0.1639378432856492,0.21278321556874435,1.7003679443760462,0.1639378432856492,0.21278321556874433,1.7003679443760455,0.9750807875328735,0.9750807875328735,0.0,11,6,21.0,21.0,1024.0,0.00011069299944210798,8.806199912214652e-05,0.06887080499291187,qiskit_aer,0.0005945269949734211,0.00018996499420609325,0.06808631300373236,0.0005945269949734211,nan,nan,0.0005354919994715601,0.07026080600189744
