F5_60MHz_201__P2_r3_-140_-110_s2,0.009270,0.162091,0.191597,0.158934,0.161122,0.171510,0.149830,0.163667,0.137031,0.165551,0.177529
F5_60MHz_401__P2_r1_-150_-100_s1,0.008921,0.233724,0.240618,0.237219,0.236452,0.242648,0.314836,0.321340,0.344459,0.408013,0.352857
F5_60MHz_401__P2_r1_-150_-100_s2,0.007763,0.260293,0.227954,0.254783,0.307170,0.298278,0.313349,0.311616,0.363795,0.365537,0.360172
F5_60MHz_401__P2_r2_-150_-110_s1,0.008921,0.172443,0.132509,0.116282,0.136227,0.117379,0.132597,0.156187,0.161485,0.139266,0.147331
F5_60MHz_401__P2_r2_-150_-110_s2,0.007763,0.145814,0.133390,0.121610,0.121568,0.137766,0.154502,0.169015,0.168399,0.140530,0.167760
F5_60MHz_401__P2_r3_-140_-110_s1,0.010311,0.161769,0.163758,0.167109,0.164460,0.170786,0.173965,0.194648,0.184492,0.211108,0.210160
F5_60MHz_401__P2_r3_-140_-110_s2,0.009082,0.174011,0.189520,0.180190,0.176697,0.195263,0.171366,0.195395,0.210758,0.199614,0.213789
F5_70MHz_201__P2_r1_-150_-100_s1,0.008953,0.265918,0.220004,0.216679,0.227487,0.213490,0.211821,0.223637,0.233412,0.230866,0.254943
F5_70MHz_201__P2_r1_-150_-100_s2,0.007702,0.259290,0.238306,0.217204,0.205155,0.241652,0.282804,0.246228,0.261677,0.281830,0.242273
F5_70MHz_201__P2_r2_-150_-110_s1,0.008953,0.153215,0.122227,0.121446,0.121216,0.114526,0.114154,0.107094,0.108759,0.113428,0.105144
F5_70MHz_201__P2_r2_-150_-110_s2,0.007702,0.150289,0.136510,0.123011,0.109027,0.118255,0.100706,0.114315,0.135406,0.128712,0.123626
F5_70MHz_201__P2_r3_-140_-110_s1,0.010375,0.192796,0.169313,0.151237,0.146671,0.144843,0.157148,0.180320,0.176435,0.127084,0.176143
F5_70MHz_201__P2_r3_-140_-110_s2,0.009050,0.208391,0.189276,0.182832,0.179924,0.171723,0.158796,0.162334,0.158428,0.189778,0.174704
F5_70MHz_401__P2_r1_-150_-100_s1,0.008921,0.237746,0.186182,0.194212,0.231947,0.216281,0.307179,0.311270,0.368182,0.330084,0.371133
F5_70MHz_401__P2_r1_-150_-100_s2,0.007730,0.313096,0.265739,0.231393,0.291938,0.271959,0.308326,0.284131,0.380237,0.357962,0.364260
F5_70MHz_401__P2_r2_-150_-110_s1,0.008921,0.139211,0.137183,0.120284,0.121181,0.145555,0.145977,0.128523,0.154013,0.128317,0.161857
F5_70MHz_401__P2_r2_-150_-110_s2,0.007730,0.138609,0.125094,0.105786,0.116182,0.129114,0.131105,0.133618,0.138491,0.140173,0.146154
F5_70MHz_401__P2_r3_-140_-110_s1,0.010311,0.159203,0.181918,0.165514,0.169335,0.186055,0.179115,0.193252,0.193144,0.185015,0.187656
F5_70MHz_401__P2_r3_-140_-110_s2,0.009046,0.170055,0.157448,0.161041,0.177927,0.172712,0.189974,0.178700,0.204940,0.217019,0.210861
A1__A2_agent,0.024406,0.101302,0.162522,0.104317,0.176038,0.148245,0.118733,0.105674,0.111530,0.096742,0.077303
