analysis_scope,unit_id,intervention,num_pairs,rescued_failure_count,induced_failure_count,discordant_pair_count,paired_delta_lfr,net_rescue_rate,effect_direction,mcnemar_exact_p,holm_adjusted_p,significant_after_holm_0_05,interpretation,source_artifact
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q4_5_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1630,1468,3098,-0.016200,0.016200,rescues_more_than_induces,0.00381396,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q4_5_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1622,1466,3088,-0.015600,0.015600,rescues_more_than_induces,0.00527411,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r05|dem_correlations,dem_correlations,10000,504,335,839,-0.016900,0.016900,rescues_more_than_induces,5.91705e-09,3.10231e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,578,351,929,-0.022700,0.022700,rescues_more_than_induces,9.22764e-14,5.56427e-10,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r05|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,615,412,1027,-0.020300,0.020300,rescues_more_than_induces,2.55928e-10,1.42987e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r09|dem_correlations,dem_correlations,10000,705,627,1332,-0.007800,0.007800,rescues_more_than_induces,0.0348374,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r09|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,824,609,1433,-0.021500,0.021500,rescues_more_than_induces,1.48392e-08,7.59322e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r09|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,868,699,1567,-0.016900,0.016900,rescues_more_than_induces,2.15832e-05,0.0792365,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r13|dem_correlations,dem_correlations,10000,1026,818,1844,-0.020800,0.020800,rescues_more_than_induces,1.39763e-06,0.00606432,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r13|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1127,898,2025,-0.022900,0.022900,rescues_more_than_induces,3.93999e-07,0.00180373,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r13|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1178,974,2152,-0.020400,0.020400,rescues_more_than_induces,1.19192e-05,0.0454002,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r17|dem_correlations,dem_correlations,10000,1219,1024,2243,-0.019500,0.019500,rescues_more_than_induces,4.15542e-05,0.143778,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r17|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1324,1040,2364,-0.028400,0.028400,rescues_more_than_induces,5.63268e-09,2.95603e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r17|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1367,1129,2496,-0.023800,0.023800,rescues_more_than_induces,2.06238e-06,0.00874655,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r21|dem_correlations,dem_correlations,10000,1421,1287,2708,-0.013400,0.013400,rescues_more_than_induces,0.0105811,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r21|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1563,1401,2964,-0.016200,0.016200,rescues_more_than_induces,0.00309757,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r21|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1589,1475,3064,-0.011400,0.011400,rescues_more_than_induces,0.0411908,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r25|dem_correlations,dem_correlations,10000,1547,1389,2936,-0.015800,0.015800,rescues_more_than_induces,0.00375435,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1715,1413,3128,-0.030200,0.030200,rescues_more_than_induces,7.20862e-08,0.000350844,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_3_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1762,1519,3281,-0.024300,0.024300,rescues_more_than_induces,2.37174e-05,0.0863313,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r05|dem_correlations,dem_correlations,10000,667,431,1098,-0.023600,0.023600,rescues_more_than_induces,1.08753e-12,6.4621e-09,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,804,500,1304,-0.030400,0.030400,rescues_more_than_induces,3.49318e-17,2.16577e-13,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r05|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,769,513,1282,-0.025600,0.025600,rescues_more_than_induces,8.9827e-13,5.34381e-09,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r09|dem_correlations,dem_correlations,10000,996,810,1806,-0.018600,0.018600,rescues_more_than_induces,1.3194e-05,0.0499657,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r09|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1142,956,2098,-0.018600,0.018600,rescues_more_than_induces,5.31289e-05,0.179894,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r09|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1040,899,1939,-0.014100,0.014100,rescues_more_than_induces,0.00146969,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r13|dem_correlations,dem_correlations,10000,1340,1044,2384,-0.029600,0.029600,rescues_more_than_induces,1.45409e-09,7.87681e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r13|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1528,1182,2710,-0.034600,0.034600,rescues_more_than_induces,3.22168e-11,1.85633e-07,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r13|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1418,1132,2550,-0.028600,0.028600,rescues_more_than_induces,1.60862e-08,8.21683e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r17|dem_correlations,dem_correlations,10000,1451,1298,2749,-0.015300,0.015300,rescues_more_than_induces,0.00373514,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r17|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1648,1474,3122,-0.017400,0.017400,rescues_more_than_induces,0.00195546,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r17|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1494,1386,2880,-0.010800,0.010800,rescues_more_than_induces,0.0461522,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r21|dem_correlations,dem_correlations,10000,1656,1528,3184,-0.012800,0.012800,rescues_more_than_induces,0.0243895,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r21|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1827,1661,3488,-0.016600,0.016600,rescues_more_than_induces,0.00520191,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r21|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1673,1580,3253,-0.009300,0.009300,rescues_more_than_induces,0.106721,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r25|dem_correlations,dem_correlations,10000,1823,1715,3538,-0.010800,0.010800,rescues_more_than_induces,0.0720209,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1970,1812,3782,-0.015800,0.015800,rescues_more_than_induces,0.0106726,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_5_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1906,1776,3682,-0.013000,0.013000,rescues_more_than_induces,0.0334954,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_7_X_r05|dem_correlations,dem_correlations,10000,473,395,868,-0.007800,0.007800,rescues_more_than_induces,0.00892229,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_24_d3_at_q6_7_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,492,419,911,-0.007300,0.007300,rescues_more_than_induces,0.01701,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
