run_id,workload_id,circuit_id,backend,code_family,distance,num_rounds,shot_id,seed,stress_level,data_error_rate,measurement_error_rate,idle_error_rate,decoder_timeout_base_rate,detector_load_scale,idle_window_scale,deadline_scale,decoder_workers,decoder_service_rate,decoder_queue_depth,decoder_deadline,decoder_arrival_time,decoder_start_time,decoder_finish_time,decoder_latency,decoder_deadline_miss,decoder_queue_overflow,decoder_timeout,decoder_backlog,runtime_stall_rounds,idle_exposure,runtime_idle_flip,detector_count,detector_event_count,detector_events,observable_flip,decoder_prediction,qec_decoder_failure,logical_failure,failure_round,failure_region,failure_operation,failure_mode,failure_pattern,event_record_hash,record_hash
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,71,10113,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.300000,1.800000,2.265004,1.965004,True,False,False,3.600000,4.510510,2.256384,True,36,6,"[11,15,16,17,18,19]",False,False,False,True,2,detector_3,2,deadline_miss,deadline_miss,8c727f6927bf517801658bc41991bef9999859f83a4ad81b638a96693a310644,72f749e4ce7ac3351d82284f7836c1b8e00347d78aea96588beedbaf4b46a2bb
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,72,10114,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.320000,1.820000,2.288897,1.968897,True,False,False,3.600000,4.520244,2.259888,True,36,6,"[6,7,17,21,30,31]",False,False,False,True,1,detector_2,1,deadline_miss,deadline_miss,04cb25605f64fbeb41fe7241824b118fee84aa5b199da3301862edf5ab9b1ff2,a520d1567ffd5d355ba4812706d29415057649883828c81fc98b4fff8fbef64f
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,73,10115,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.000000,0.000000,0.162283,0.162283,False,False,False,0.000000,0.000000,0.273713,False,36,2,"[14,19]",False,False,False,False,,none,,none,no_failure,7caa753c089d347a37d3eea63654a59c14f90885e90082788f3dda40caf8440d,6951f117832963cd3d60323673300100bca701620865e02a516e7a39286069f7
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,74,10116,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.020000,0.686667,1.020139,1.000139,True,False,False,1.600000,1.738347,1.166405,True,36,4,"[21,24,25,28]",False,False,False,True,5,detector_1,5,deadline_miss,deadline_miss,0830f72ff55d9a8df62ae2e5da3e4e289f144e13abc6ba463018b04ed32ede4f,baa335434119c84f057f4d0b6c271f6a784ccba20cd35052b5dfb6bc9011dd96
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,75,10117,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.040000,0.040000,0.225655,0.185655,False,False,False,0.000000,0.000000,0.291241,False,36,2,"[22,26]",False,False,False,False,,none,,none,no_failure,288b928f3102e4c45bb5b060ba183f8dc3be28d5a0deb94e0b938a0b83534615,38a99fbdf00ac0e38fbb77fb463daeae24a5bd598a6fd20d98fe62e6db166ced
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,76,10118,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.060000,0.060000,0.221189,0.161189,False,False,False,0.000000,0.000000,0.272892,False,36,2,"[10,11]",False,False,False,False,,none,,none,no_failure,f46df33418758325d1702edf5bf4a617237ec73b89ed083bc4ff7af2d58dc6bb,9c298cf1b738d4f75b16557e3e7017fbc8d3e8cc51e2499f8dec82037c5051df
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,77,10119,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.080000,0.080000,0.254232,0.174232,False,False,False,0.000000,0.000000,0.282674,False,36,2,"[25,26]",False,False,False,False,,none,,none,no_failure,58765d00f3031ebb8194ab5ce67e90c905ecf9c97aceb351cbb894e383636a90,6a3a10cd142e3ff5389e2444c31d4d93b1770b9a5e9371099cb398d4cb544893
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,78,10120,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.100000,0.350000,0.599394,0.499394,True,False,False,0.600000,0.306486,0.604935,False,36,3,"[28,31,35]",False,False,False,False,,none,,none,no_failure,6078763c00a506395a8b88cad6dc8ae8c00697ad97dc1f07dbf4afa38b7589c2,04acedc3ae9fc2751196363bc8f240b47c7123b5ec36cf827f9e8b280aadd728
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,79,10121,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.120000,0.120000,0.284017,0.164017,False,False,False,0.000000,0.000000,0.275013,False,36,2,"[22,26]",False,False,False,False,,none,,none,no_failure,faff9f138c74d715ff4a7a2278d951d0122ee6cea821f0c147ffc0e80325f7d0,47a8f7456b3b21a0caf3de82649a5c1f15d25efa83009149db340627f60d6a3c
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,80,10122,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.140000,0.140000,0.313723,0.173723,False,False,False,0.000000,0.000000,0.282292,False,36,2,"[34,35]",False,False,False,False,,none,,none,no_failure,f53f111ea987be91e2fedcca1d553adaab8e8760e3007ea314705db5cc1b58e5,b86bed8e8c5a5a2905ab076a74cb6db21924447f455da3e7c429682dd4f5b6e1
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,81,10123,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.160000,0.826667,1.141938,0.981938,True,False,False,1.600000,1.692844,1.150024,False,36,4,"[20,21,32,33]",False,False,False,False,,none,,none,no_failure,513f5c23d5362e0a6ec8ac4d23a1f337f0e78a9f6dee25663e184576af154036,c28786d94a2e1715d281d7a7e70e79ad68dfea23004296069945935208c4fb5b
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,82,10124,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.180000,0.180000,0.352807,0.172807,False,False,False,0.000000,0.000000,0.281606,False,36,2,"[9,13]",False,False,False,False,,none,,none,no_failure,b17cc4509fd1724d6347f3e7b9da595aa0654d88974c4257c12afdecfa9ae972,dbb178faf3a5d7b2ba46454a000331855025e9d4adc2fd61eca43570e38861e7
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,83,10125,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.200000,0.866667,1.179678,0.979678,True,False,False,1.600000,1.687194,1.147990,True,36,4,"[0,4,10,14]",False,False,False,True,0,detector_0,0,deadline_miss,deadline_miss,dbca9d4e63aa603a923911f6c05311253ab875d2f582eac70bb2edf1ccaf614a,4c84577c07a95904153e14ba51167ba436883f1670f928875a27ca806a4d9214
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,84,10126,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.220000,0.886667,1.218281,0.998281,True,False,False,1.600000,1.733703,1.164733,True,36,4,"[8,12,26,27]",False,False,False,True,2,detector_0,2,deadline_miss,deadline_miss,b88518dbd43603011a161133633b2f614acdcf176d89e6d05aedb416fb6f7d92,b109897d69fbbb8d5988eaffc38d06ec5518d1157235c093d19b57993fda6700
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,85,10127,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.240000,0.240000,0.413308,0.173308,False,False,False,0.000000,0.000000,0.281981,False,36,2,"[14,15]",False,False,False,False,,none,,none,no_failure,3c39100412c24338b15f7cdbd1148a32fa5ff71b49a50569df1f5a1d853672fc,e61ff5c68aee55a8cb627a3922086fd3d47caab78f5112ac0680e77838eedd43
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,86,10128,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.260000,0.260000,0.279987,0.019987,False,False,False,0.000000,0.000000,0.166990,False,36,0,[],False,False,False,False,,none,,none,no_failure,3272b967066f2bfa5a39045532518b4438034fb5aea8f5411a107eed098dc13b,a8ee6420d281fdc6a090f4f02b9c7215f72c4f61e5fa7640e8d5334fc9d8de4f
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,87,10129,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.280000,0.530000,0.771183,0.491183,True,False,True,0.600000,0.285956,0.597544,False,36,3,"[7,11,23]",True,True,False,True,1,detector_3,1,deadline_timeout,deadline_timeout,a540a6a460c93f2e1cc9f09d7c4f20a22c3c3716f7f7aceaa564e70d4569392c,16e41dbb46d0ce58346361d776e29c0ff81329006ed7c609cf7b5ca4930292cc
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,88,10130,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.300000,1.800000,2.283524,1.983524,True,False,False,3.600000,4.556811,2.273052,True,36,6,"[4,8,20,22,24,27]",False,False,False,True,1,detector_0,1,deadline_miss,deadline_miss,4895723cf8e664c82ccce80f971f022808607fb6877d93e1a4a3668bebeae992,bc6db457f1a6bc9ba5b7af74099428206bf2a5b9c451be4fb4d664ed094fd1ba
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,89,10131,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.320000,0.320000,0.496716,0.176716,False,False,False,0.000000,0.000000,0.284537,False,36,2,"[0,1]",False,False,False,False,,none,,none,no_failure,72464f9599cb38b0c59fce23065baad21f1e66916a1912da8b30340ba28dd5ac,d0269c8e873f3690150552fdf77ae573d3fa77df6008ceab23adf0e41ccf8038
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,90,10132,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.000000,0.000000,0.162564,0.162564,False,False,False,0.000000,0.000000,0.273923,False,36,2,"[16,17]",False,False,False,False,,none,,none,no_failure,32fc7b988253829d0506034a588fb86fc197dcc69b03598d4fce672bc7439e27,ad0988736dd8dec15c2587c7821524a26968ebe30b83b536a56a6b3e7815ff13
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,91,10133,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.020000,0.270000,0.523975,0.503975,True,False,False,0.600000,0.317939,0.609058,False,36,3,"[22,26,32]",False,False,False,False,,none,,none,no_failure,49f43f298bc37e3e7ebaee0185c9f58a853e8797c297a9757fb04cf006bc32ff,3737363e88d6c098e56910c920c04c538024150ae392867c13f8990d97b7c8fa
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,92,10134,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.040000,0.040000,0.055817,0.015817,False,False,False,0.000000,0.000000,0.163863,False,36,0,[],False,False,False,False,,none,,none,no_failure,c571a20aef100445934d3fa43295b77f95a740333825853a96eeae980a542b54,cbcb5d1b1fe12564c26085cd24a09c675291f785e920ebab221f63ffc4e3d0d6
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,93,10135,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.060000,0.310000,0.568161,0.508161,True,False,False,0.600000,0.328402,0.612825,False,36,3,"[24,33,34]",False,False,False,False,,none,,none,no_failure,451242572dac6646751d82e86e52c0dc46bfc1ef760d9b061d1e4fde06b72b8a,6735fd0a455d4a2ae17d0537b1243f74f4f42619c82b10a9780d0f2878e5d8c4
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,94,10136,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.080000,0.080000,0.172098,0.092098,False,False,False,0.000000,0.000000,0.221074,False,36,1,[3],True,True,False,False,,none,,none,no_failure,c9c1c0d313fb05d13e821438c2f66544a3b5b4b9188b11e1b8d101229b32c645,a9c1c2054a53907b5147fd793075f4ea38a631fd07a47104be4d67e3a81589f0
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,95,10137,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.100000,0.100000,0.269889,0.169889,False,False,False,0.000000,0.000000,0.279417,False,36,2,"[32,33]",False,False,False,False,,none,,none,no_failure,1d2d70f71ec54e4c6ee481c07daa42ddd57c91bb2cb4fa65cc8a6c5394a69b44,f80b8fbf1fcb86b4dc6fcbd36404986de6f6047c68cdedc0db9a506914c2953b
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,96,10138,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.120000,0.120000,0.292105,0.172105,False,False,False,0.000000,0.000000,0.281079,False,36,2,"[24,25]",False,False,False,False,,none,,none,no_failure,545141ce0404ccdab19b9bd8d2712f7ce5475885200048b32d4e94eac32cadc0,21724558abd77c8fd30f66364388b69a253f01705d9465782e5c22b7ea019a44
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,97,10139,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.140000,0.140000,0.303502,0.163502,False,False,False,0.000000,0.000000,0.274626,False,36,2,"[9,10]",False,False,False,False,,none,,none,no_failure,f6ec7c6dfee5198029b167753d51ad3b6873c067b16b3aa669fb168fcf1f7c2f,8505d6ddfa0729c8a6443fde80a9744e59654efd24aa11ffdc69eb27a7ba7de6
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,98,10140,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.160000,0.410000,0.661603,0.501603,True,False,True,0.600000,0.312009,0.606923,False,36,3,"[3,17,20]",True,True,False,True,0,detector_3,0,deadline_timeout,deadline_timeout,fd735f972c928232acce16dc2cd2aea4f87c01122bf6c235f141934791a89fde,d0052712f97f30c15a5f4fe0281efd45073eeae2159c651564114eb958684e52
p4_default_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,99,10141,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.180000,0.846667,1.178689,0.998689,True,False,False,1.600000,1.734722,1.165100,False,36,4,"[17,18,30,34]",False,False,False,False,,none,,none,no_failure,d7c51b2d2a5e30d0cceaa1642a70ad020b42b4dc5e6b2db7d16280c6461c7345,a010400646b7a0974bbdaa5b6dd4b463ba4366e7d5b351b898aa225768aceea2
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,0,42,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.160000,0.160000,0.260482,0.100482,False,False,False,0.000000,0.000000,0.486274,False,44,8,"[4,6,7,28,30,32,34,39]",True,True,False,False,,none,,none,no_failure,ea055da4a4d837818744a1b150a6a6c1bcbae0fde0c8cf2a9a572a9b1ff30723,424d8598c5cfd79eee600284cc0c7640fec7cbf824a1e082fe22926669642a37
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,1,43,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.180000,0.180000,0.215565,0.035565,False,False,False,0.000000,0.000000,0.415677,False,44,2,"[32,37]",False,False,False,False,,none,,none,no_failure,bfe2b2f9243e314caefef9d53c439d9f378eaf5b95a028a4b4c50449f7580dc8,931ac729add74841600b4032b866343162ae28d0b4c05823c8ceda85be6f20b6
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,2,44,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.200000,0.200000,0.230526,0.030526,False,False,False,0.000000,0.000000,0.410197,False,44,2,"[30,34]",False,False,False,False,,none,,none,no_failure,3639d7cb20f60ec753bb52a96c2be16e661ced8ad904f6bdd082d5ce71b7f00d,395d8fa2727f38dd74d8e6637b253fc632aac8ab2dd66fce7a9ff2fb0611a21a
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,3,45,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.220000,0.220000,0.248612,0.028612,False,False,False,0.000000,0.000000,0.408115,False,44,0,[],False,False,False,False,,none,,none,no_failure,edf97db666c0e1722ff09d5b3f79d55c071af2c1c593ecf4fd503cd8b7e9e75c,d615342cb90dcdaa375c943f1fef606b1e25d49ca99b27abbb5fb7c278e57db5
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,4,46,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.240000,0.240000,0.268199,0.028199,False,False,False,0.000000,0.000000,0.407666,False,44,2,"[17,21]",False,False,False,False,,none,,none,no_failure,5409146fc15ac92dd0ffb70852f9fca1e8a4209fc6a5d0f158db12b5f7d8f5d4,1bc5ad4d05ef34d029eb35fb8227b6f6908b5b3b46f90df27f9c42a67a081ec6
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,5,47,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.260000,0.260000,0.292944,0.032944,False,False,False,0.000000,0.000000,0.412827,False,44,2,"[33,34]",False,False,False,False,,none,,none,no_failure,88b1d9471bce13dc6d2f8b89c4e87f5097f1c6cf46c9364fdd805fbf49c3f235,749cc97f0cdfe02ab6cf0aefc73d308944266c242b891456d6a562cf54194188
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,6,48,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.280000,0.280000,0.327290,0.047290,False,False,False,0.000000,0.000000,0.428428,False,44,4,"[9,13,26,30]",False,False,False,False,,none,,none,no_failure,b846dfdbee1fa2c4ca6ea167d6b2249b06725b2b50b8091b6ba92f495dfc49fd,fc812b1ca853c901e9c5355eae077c51486e77c4301c11092c645b4660d8f517
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,7,49,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.300000,0.300000,0.338276,0.038276,False,False,False,0.000000,0.000000,0.418625,False,44,3,"[12,16,28]",False,False,False,False,,none,,none,no_failure,57627735375bbe1fd867e6007fec696f37d3a49d45c9f087b858090a2eafba54,48fce6aa0511895dca6231409eff47ea65f47b945caab8ef1821db6a64d6c09a
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,8,50,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.320000,0.320000,0.367235,0.047235,False,False,False,0.000000,0.000000,0.428368,False,44,2,"[42,43]",False,False,False,False,,none,,none,no_failure,adbb5c200b17269c11238d3ee152ade0eff2877d31fa952112940c75bdb916f1,87ba2b3eb4b897b373ed284c6b274d60cc3a5a1560cba1e93616ae58087689ad
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,9,51,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.000000,0.000000,0.071070,0.071070,False,False,False,0.000000,0.000000,0.454289,False,44,6,"[10,11,15,19,36,37]",False,False,False,False,,none,,none,no_failure,fd64a3c425f63b52b681e1ec7343c48f2772e28cf17a4fbff651e79b36603c7a,e70e9cee14c2c34c63196a60de6aae7939e8ed13a072b460fd6a241a288a3c83
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,10,52,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.020000,0.020000,0.038004,0.018004,False,False,False,0.000000,0.000000,0.396580,False,44,0,[],False,False,False,False,,none,,none,no_failure,f2f92a96fef7595ac9771988619bd6cb920b87e8afd03e71079d290fb4508e70,05408c62aed193c5005122b3071b72d570e93a3547b0679c272239052f5ed0ac
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,11,53,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.040000,0.040000,0.091658,0.051658,False,False,False,0.000000,0.000000,0.433178,False,44,2,"[15,19]",False,False,False,False,,none,,none,no_failure,ddbee5724d6bfe399461882e27bf07db4d172add605f2b2505c992f982b986f2,16956f5aa230bf2206f3e0fc5367dbe82d0f5def37c0ec1bb3441828f7857849
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,12,54,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.060000,0.060000,0.082876,0.022876,False,False,False,0.000000,0.000000,0.401877,False,44,0,[],False,False,False,False,,none,,none,no_failure,9417107ab100b849f70565521daf6e6f2188a80cf7817f1173bd73e6041bf64d,36945e7751a9c41dde32c45c839c73a311263a5e779cd355bd22adc4304edab1
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,13,55,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.080000,0.080000,0.106532,0.026532,False,False,False,0.000000,0.000000,0.405854,False,44,1,[15],True,True,False,False,,none,,none,no_failure,0fed949116bbcb35a22b8209c696715d67948a40538ab7ceeee8a336eddce2e0,c50b269ab85a0936c4b2375ff29d645685dedef10736b26371775484e9071cac
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,14,56,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.100000,0.100000,0.132360,0.032360,False,False,False,0.000000,0.000000,0.412191,False,44,2,"[25,30]",False,False,False,False,,none,,none,no_failure,6ed9b42b8103c7d6515d5cc06d5781ecec231576c249d92406816116798ca958,26f06412bd889b034ed983873aced4a74d87aba112bc3cb128eb20bc665d1c29
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,15,57,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.120000,0.120000,0.169666,0.049666,False,False,False,0.000000,0.000000,0.431012,False,44,3,"[12,38,39]",False,False,False,False,,none,,none,no_failure,7e63eecc2a5c3c0c2703abaa999fb8280882a0ac3cd8c79155ec3797dedcb870,9661d1d09bc730b2e6e2c507ad36eda391be691210329593c83f94f20fac6990
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,16,58,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.140000,0.140000,0.185356,0.045356,False,False,False,0.000000,0.000000,0.426324,False,44,4,"[8,12,16,18]",False,False,False,False,,none,,none,no_failure,553209d237d0fdede3e896359651315fd4c5eec270c9d5708f360a14c87f748c,ca1706b0eec3d4e62c1e6b2e16cc8e99b224fd39146a22a3d810ac01ff14f808
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,17,59,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.160000,0.160000,0.211855,0.051855,False,False,False,0.000000,0.000000,0.433393,False,44,2,"[35,39]",False,False,False,False,,none,,none,no_failure,072614e6c7e156b710b5e5ee837bf2e8ab052e9cc69c89b4a5958a4182929bb1,c9b220dbea48ba90d055f4689305b04a645ddd594a72cfbd80f2bb920fb35e9d
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,18,60,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.180000,0.180000,0.191869,0.011869,False,False,False,0.000000,0.000000,0.389908,False,44,0,[],False,False,False,False,,none,,none,no_failure,04a3c49e40d1b4c6bde5a2e558616bfd33f11409e53f505afa065c9c130f4fc7,2dac789fbaf517065e61ae97ab2d45622b79fc66831fe3af5e919775aea116ec
p4_default_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,19,61,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.200000,0.200000,0.250239,0.050239,False,False,False,0.000000,0.000000,0.431635,False,44,4,"[4,8,9,35]",True,True,False,False,,none,,none,no_failure,7bb16a105e2356906f7e91e9b94d6e3791bfe0eb557c90069e822b68111c9653,b1e489169be172a72920e3882c188932073ae2c480e83efb5091e3f634ea84e1
