run_id,workload_id,circuit_id,backend,code_family,distance,num_rounds,shot_id,seed,stress_level,data_error_rate,measurement_error_rate,idle_error_rate,decoder_timeout_base_rate,detector_load_scale,idle_window_scale,deadline_scale,decoder_workers,decoder_service_rate,decoder_queue_depth,decoder_deadline,decoder_arrival_time,decoder_start_time,decoder_finish_time,decoder_latency,decoder_deadline_miss,decoder_queue_overflow,decoder_timeout,decoder_backlog,runtime_stall_rounds,idle_exposure,runtime_idle_flip,detector_count,detector_event_count,detector_events,observable_flip,decoder_prediction,qec_decoder_failure,logical_failure,failure_round,failure_region,failure_operation,failure_mode,failure_pattern
p3_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,89,10131,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.320000,0.320000,0.496716,0.176716,False,False,False,0.000000,0.000000,0.284537,False,36,2,"[0,1]",False,False,False,False,,none,,none,no_failure
p3_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,90,10132,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.000000,0.000000,0.162564,0.162564,False,False,False,0.000000,0.000000,0.273923,False,36,2,"[16,17]",False,False,False,False,,none,,none,no_failure
p3_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,91,10133,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.020000,0.270000,0.523975,0.503975,True,False,False,0.600000,0.317939,0.609058,False,36,3,"[22,26,32]",False,False,False,False,,none,,none,no_failure
p3_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,92,10134,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.040000,0.040000,0.055817,0.015817,False,False,False,0.000000,0.000000,0.163863,False,36,0,[],False,False,False,False,,none,,none,no_failure
p3_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,93,10135,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.060000,0.310000,0.568161,0.508161,True,False,False,0.600000,0.328402,0.612825,False,36,3,"[24,33,34]",False,False,False,False,,none,,none,no_failure
p3_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,94,10136,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.080000,0.080000,0.172098,0.092098,False,False,False,0.000000,0.000000,0.221074,False,36,1,[3],True,True,False,False,,none,,none,no_failure
p3_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,95,10137,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.100000,0.100000,0.269889,0.169889,False,False,False,0.000000,0.000000,0.279417,False,36,2,"[32,33]",False,False,False,False,,none,,none,no_failure
p3_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,96,10138,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.120000,0.120000,0.292105,0.172105,False,False,False,0.000000,0.000000,0.281079,False,36,2,"[24,25]",False,False,False,False,,none,,none,no_failure
p3_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,97,10139,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.140000,0.140000,0.303502,0.163502,False,False,False,0.000000,0.000000,0.274626,False,36,2,"[9,10]",False,False,False,False,,none,,none,no_failure
p3_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,98,10140,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.160000,0.410000,0.661603,0.501603,True,False,True,0.600000,0.312009,0.606923,False,36,3,"[3,17,20]",True,True,False,True,0,detector_3,0,deadline_timeout,deadline_timeout
p3_memory_x_high_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,99,10141,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.180000,0.846667,1.178689,0.998689,True,False,False,1.600000,1.734722,1.165100,False,36,4,"[17,18,30,34]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,0,42,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.160000,0.160000,0.260482,0.100482,False,False,False,0.000000,0.000000,0.486274,False,44,8,"[4,6,7,28,30,32,34,39]",True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,1,43,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.180000,0.180000,0.215565,0.035565,False,False,False,0.000000,0.000000,0.415677,False,44,2,"[32,37]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,2,44,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.200000,0.200000,0.230526,0.030526,False,False,False,0.000000,0.000000,0.410197,False,44,2,"[30,34]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,3,45,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.220000,0.220000,0.248612,0.028612,False,False,False,0.000000,0.000000,0.408115,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,4,46,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.240000,0.240000,0.268199,0.028199,False,False,False,0.000000,0.000000,0.407666,False,44,2,"[17,21]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,5,47,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.260000,0.260000,0.292944,0.032944,False,False,False,0.000000,0.000000,0.412827,False,44,2,"[33,34]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,6,48,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.280000,0.280000,0.327290,0.047290,False,False,False,0.000000,0.000000,0.428428,False,44,4,"[9,13,26,30]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,7,49,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.300000,0.300000,0.338276,0.038276,False,False,False,0.000000,0.000000,0.418625,False,44,3,"[12,16,28]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,8,50,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.320000,0.320000,0.367235,0.047235,False,False,False,0.000000,0.000000,0.428368,False,44,2,"[42,43]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,9,51,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.000000,0.000000,0.071070,0.071070,False,False,False,0.000000,0.000000,0.454289,False,44,6,"[10,11,15,19,36,37]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,10,52,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.020000,0.020000,0.038004,0.018004,False,False,False,0.000000,0.000000,0.396580,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,11,53,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.040000,0.040000,0.091658,0.051658,False,False,False,0.000000,0.000000,0.433178,False,44,2,"[15,19]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,12,54,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.060000,0.060000,0.082876,0.022876,False,False,False,0.000000,0.000000,0.401877,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,13,55,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.080000,0.080000,0.106532,0.026532,False,False,False,0.000000,0.000000,0.405854,False,44,1,[15],True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,14,56,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.100000,0.100000,0.132360,0.032360,False,False,False,0.000000,0.000000,0.412191,False,44,2,"[25,30]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,15,57,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.120000,0.120000,0.169666,0.049666,False,False,False,0.000000,0.000000,0.431012,False,44,3,"[12,38,39]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,16,58,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.140000,0.140000,0.185356,0.045356,False,False,False,0.000000,0.000000,0.426324,False,44,4,"[8,12,16,18]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,17,59,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.160000,0.160000,0.211855,0.051855,False,False,False,0.000000,0.000000,0.433393,False,44,2,"[35,39]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,18,60,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.180000,0.180000,0.191869,0.011869,False,False,False,0.000000,0.000000,0.389908,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,19,61,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.200000,0.200000,0.250239,0.050239,False,False,False,0.000000,0.000000,0.431635,False,44,4,"[4,8,9,35]",True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,20,62,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.220000,0.220000,0.283805,0.063805,False,False,False,0.000000,0.000000,0.446388,False,44,4,"[8,9,10,11]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,21,63,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.240000,0.240000,0.316092,0.076092,False,False,False,0.000000,0.000000,0.459750,False,44,5,"[8,13,32,36,43]",True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,22,64,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.260000,0.260000,0.277239,0.017239,False,False,False,0.000000,0.000000,0.395747,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,23,65,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.280000,0.280000,0.343420,0.063420,False,False,False,0.000000,0.000000,0.445970,False,44,6,"[0,1,28,29,40,41]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,24,66,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.300000,0.300000,0.327602,0.027602,False,False,False,0.000000,0.000000,0.407017,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,25,67,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.320000,0.320000,0.367607,0.047607,False,False,False,0.000000,0.000000,0.428772,False,44,3,"[15,18,22]",True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,26,68,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.000000,0.000000,0.065816,0.065816,False,False,False,0.000000,0.000000,0.448574,False,44,5,"[0,2,4,27,31]",True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,27,69,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.020000,0.020000,0.040062,0.020062,False,False,False,0.000000,0.000000,0.398817,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,28,70,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.040000,0.040000,0.104114,0.064114,False,False,False,0.000000,0.000000,0.446724,False,44,6,"[15,19,22,23,30,31]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,29,71,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.060000,0.060000,0.130291,0.070291,False,False,False,0.000000,0.000000,0.453441,False,44,6,"[15,19,30,33,34,37]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,30,72,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.080000,0.080000,0.128157,0.048157,False,False,False,0.000000,0.000000,0.429371,False,44,2,"[0,1]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,31,73,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.100000,0.100000,0.145495,0.045495,False,False,False,0.000000,0.000000,0.426476,False,44,2,"[23,27]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,32,74,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.120000,0.120000,0.186456,0.066456,False,False,False,0.000000,0.000000,0.449271,False,44,4,"[8,9,36,37]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,33,75,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.140000,0.140000,0.152331,0.012331,False,False,False,0.000000,0.000000,0.390410,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,34,76,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.160000,0.160000,0.189923,0.029923,False,False,False,0.000000,0.000000,0.409541,False,44,2,"[0,1]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,35,77,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.180000,0.180000,0.218522,0.038522,False,False,False,0.000000,0.000000,0.418892,False,44,1,[4],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,36,78,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.200000,0.200000,0.248139,0.048139,False,False,False,0.000000,0.000000,0.429351,False,44,4,"[5,6,9,10]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,37,79,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.220000,0.220000,0.287000,0.067000,False,False,False,0.000000,0.000000,0.449863,False,44,4,"[24,28,40,41]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,38,80,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.240000,0.240000,0.292517,0.052517,False,False,False,0.000000,0.000000,0.434112,False,44,2,"[24,28]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,39,81,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.260000,0.260000,0.341133,0.081133,False,False,False,0.000000,0.000000,0.465232,False,44,6,"[14,17,19,20,32,36]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,40,82,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.280000,0.280000,0.370020,0.090020,False,False,False,0.000000,0.000000,0.474897,False,44,7,"[22,23,24,27,29,30,31]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,41,83,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.300000,0.300000,0.351399,0.051399,False,False,False,0.000000,0.000000,0.432897,False,44,3,"[4,8,40]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,42,84,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.320000,0.320000,0.372091,0.052091,False,False,False,0.000000,0.000000,0.433649,False,44,4,"[4,8,25,26]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,43,85,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.000000,0.000000,0.071375,0.071375,False,False,False,0.000000,0.000000,0.454620,False,44,5,"[11,12,16,32,40]",True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,44,86,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.020000,0.020000,0.073842,0.053842,False,False,False,0.000000,0.000000,0.435554,False,44,4,"[5,9,21,25]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,45,87,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.040000,0.040000,0.076949,0.036949,False,False,False,0.000000,0.000000,0.417182,False,44,2,"[38,41]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,46,88,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.060000,0.060000,0.081350,0.021350,False,False,False,0.000000,0.000000,0.400218,False,44,1,[43],True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,47,89,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.080000,0.080000,0.135795,0.055795,False,False,False,0.000000,0.000000,0.437677,False,44,4,"[4,5,11,15]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,48,90,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.100000,0.100000,0.158013,0.058013,False,False,False,0.000000,0.000000,0.440089,False,44,5,"[12,16,20,33,34]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,49,91,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.120000,0.120000,0.195848,0.075848,False,False,False,0.000000,0.000000,0.459484,False,44,7,"[6,10,12,22,26,40,41]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,50,92,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.140000,0.140000,0.189781,0.049781,False,False,False,0.000000,0.000000,0.431137,False,44,4,"[28,29,39,43]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,51,93,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.160000,0.160000,0.196119,0.036119,False,False,False,0.000000,0.000000,0.416279,False,44,2,"[11,43]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,52,94,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.180000,0.180000,0.191671,0.011671,False,False,False,0.000000,0.000000,0.389693,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,53,95,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.200000,0.200000,0.291773,0.091773,False,False,False,0.000000,0.000000,0.476803,False,44,7,"[1,2,12,14,17,18,27]",True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,54,96,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.220000,0.220000,0.267511,0.047511,False,False,False,0.000000,0.000000,0.428668,False,44,4,"[8,12,18,19]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,55,97,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.240000,0.240000,0.274529,0.034529,False,False,False,0.000000,0.000000,0.414550,False,44,2,"[7,11]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,56,98,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.260000,0.260000,0.351317,0.091317,False,False,False,0.000000,0.000000,0.476307,False,44,8,"[3,13,21,29,30,31,37,41]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,57,99,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.280000,0.280000,0.324376,0.044376,False,False,False,0.000000,0.000000,0.425259,False,44,2,"[2,6]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,58,100,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.300000,0.300000,0.333258,0.033258,False,False,False,0.000000,0.000000,0.413169,False,44,1,[27],True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_low_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,59,101,low,0.025,0.02,0.004,0.004,1.05,1.45,0.95,4,5.5,14,0.855,0.320000,0.320000,0.340969,0.020969,False,False,False,0.000000,0.000000,0.399804,False,44,0,[],False,False,False,False,,none,,none,no_failure
