trace_id,trace_source,run_id,workload_id,stress_level,shot_id,seed,decoder_arrival_time,decoder_start_time,decoder_finish_time,decoder_latency,decoder_queue_wait,decoder_service_time,decoder_backlog,decoder_timeout,decoder_deadline_miss,decoder_queue_overflow,runtime_stall_rounds,idle_exposure,runtime_idle_flip
p5a_trace_mode_idle_heavy_memory_low_0|64|22,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,22,64,0.260000,0.260000,0.277239,0.017239,0.000000,0.017239,0.000000,False,False,False,0.000000,0.395747,False
p5a_trace_mode_idle_heavy_memory_low_0|65|23,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,23,65,0.280000,0.280000,0.343420,0.063420,0.000000,0.063420,0.000000,False,False,False,0.000000,0.445970,False
p5a_trace_mode_idle_heavy_memory_low_0|66|24,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,24,66,0.300000,0.300000,0.327602,0.027602,0.000000,0.027602,0.000000,False,False,False,0.000000,0.407017,False
p5a_trace_mode_idle_heavy_memory_low_0|67|25,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,25,67,0.320000,0.320000,0.367607,0.047607,0.000000,0.047607,0.000000,False,False,False,0.000000,0.428772,False
p5a_trace_mode_idle_heavy_memory_low_0|68|26,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,26,68,0.000000,0.000000,0.065816,0.065816,0.000000,0.065816,0.000000,False,False,False,0.000000,0.448574,False
p5a_trace_mode_idle_heavy_memory_low_0|69|27,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,27,69,0.020000,0.020000,0.040062,0.020062,0.000000,0.020062,0.000000,False,False,False,0.000000,0.398817,False
p5a_trace_mode_idle_heavy_memory_low_0|70|28,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,28,70,0.040000,0.040000,0.104114,0.064114,0.000000,0.064114,0.000000,False,False,False,0.000000,0.446724,False
p5a_trace_mode_idle_heavy_memory_low_0|71|29,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,29,71,0.060000,0.060000,0.130291,0.070291,0.000000,0.070291,0.000000,False,False,False,0.000000,0.453441,False
p5a_trace_mode_idle_heavy_memory_low_0|72|30,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,30,72,0.080000,0.080000,0.128157,0.048157,0.000000,0.048157,0.000000,False,False,False,0.000000,0.429371,False
p5a_trace_mode_idle_heavy_memory_low_0|73|31,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,31,73,0.100000,0.100000,0.145495,0.045495,0.000000,0.045495,0.000000,False,False,False,0.000000,0.426476,False
p5a_trace_mode_idle_heavy_memory_low_0|74|32,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,32,74,0.120000,0.120000,0.186456,0.066456,0.000000,0.066456,0.000000,False,False,False,0.000000,0.449271,False
p5a_trace_mode_idle_heavy_memory_low_0|75|33,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,33,75,0.140000,0.140000,0.152331,0.012331,0.000000,0.012331,0.000000,False,False,False,0.000000,0.390410,False
p5a_trace_mode_idle_heavy_memory_low_0|76|34,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,34,76,0.160000,0.160000,0.189923,0.029923,0.000000,0.029923,0.000000,False,False,False,0.000000,0.409541,False
p5a_trace_mode_idle_heavy_memory_low_0|77|35,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,35,77,0.180000,0.180000,0.218522,0.038522,0.000000,0.038522,0.000000,False,False,False,0.000000,0.418892,False
p5a_trace_mode_idle_heavy_memory_low_0|78|36,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,36,78,0.200000,0.200000,0.248139,0.048139,0.000000,0.048139,0.000000,False,False,False,0.000000,0.429351,False
p5a_trace_mode_idle_heavy_memory_low_0|79|37,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,37,79,0.220000,0.220000,0.287000,0.067000,0.000000,0.067000,0.000000,False,False,False,0.000000,0.449863,False
p5a_trace_mode_idle_heavy_memory_low_0|80|38,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,38,80,0.240000,0.240000,0.292517,0.052517,0.000000,0.052517,0.000000,False,False,False,0.000000,0.434112,False
p5a_trace_mode_idle_heavy_memory_low_0|81|39,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,39,81,0.260000,0.260000,0.341133,0.081133,0.000000,0.081133,0.000000,False,False,False,0.000000,0.465232,False
p5a_trace_mode_idle_heavy_memory_low_0|82|40,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,40,82,0.280000,0.280000,0.370020,0.090020,0.000000,0.090020,0.000000,False,False,False,0.000000,0.474897,False
p5a_trace_mode_idle_heavy_memory_low_0|83|41,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,41,83,0.300000,0.300000,0.351399,0.051399,0.000000,0.051399,0.000000,False,False,False,0.000000,0.432897,False
p5a_trace_mode_idle_heavy_memory_low_0|84|42,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,42,84,0.320000,0.320000,0.372091,0.052091,0.000000,0.052091,0.000000,False,False,False,0.000000,0.433649,False
p5a_trace_mode_idle_heavy_memory_low_0|85|43,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,43,85,0.000000,0.000000,0.071375,0.071375,0.000000,0.071375,0.000000,False,False,False,0.000000,0.454620,False
p5a_trace_mode_idle_heavy_memory_low_0|86|44,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,44,86,0.020000,0.020000,0.073842,0.053842,0.000000,0.053842,0.000000,False,False,False,0.000000,0.435554,False
p5a_trace_mode_idle_heavy_memory_low_0|87|45,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,45,87,0.040000,0.040000,0.076949,0.036949,0.000000,0.036949,0.000000,False,False,False,0.000000,0.417182,False
p5a_trace_mode_idle_heavy_memory_low_0|88|46,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,46,88,0.060000,0.060000,0.081350,0.021350,0.000000,0.021350,0.000000,False,False,False,0.000000,0.400218,False
p5a_trace_mode_idle_heavy_memory_low_0|89|47,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,47,89,0.080000,0.080000,0.135795,0.055795,0.000000,0.055795,0.000000,False,False,False,0.000000,0.437677,False
p5a_trace_mode_idle_heavy_memory_low_0|90|48,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,48,90,0.100000,0.100000,0.158013,0.058013,0.000000,0.058013,0.000000,False,False,False,0.000000,0.440089,False
p5a_trace_mode_idle_heavy_memory_low_0|91|49,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,49,91,0.120000,0.120000,0.195848,0.075848,0.000000,0.075848,0.000000,False,False,False,0.000000,0.459484,False
p5a_trace_mode_idle_heavy_memory_low_0|92|50,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,50,92,0.140000,0.140000,0.189781,0.049781,0.000000,0.049781,0.000000,False,False,False,0.000000,0.431137,False
p5a_trace_mode_idle_heavy_memory_low_0|93|51,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,51,93,0.160000,0.160000,0.196119,0.036119,0.000000,0.036119,0.000000,False,False,False,0.000000,0.416279,False
p5a_trace_mode_idle_heavy_memory_low_0|94|52,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,52,94,0.180000,0.180000,0.191671,0.011671,0.000000,0.011671,0.000000,False,False,False,0.000000,0.389693,False
p5a_trace_mode_idle_heavy_memory_low_0|95|53,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,53,95,0.200000,0.200000,0.291773,0.091773,0.000000,0.091773,0.000000,False,False,False,0.000000,0.476803,False
p5a_trace_mode_idle_heavy_memory_low_0|96|54,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,54,96,0.220000,0.220000,0.267511,0.047511,0.000000,0.047511,0.000000,False,False,False,0.000000,0.428668,False
p5a_trace_mode_idle_heavy_memory_low_0|97|55,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,55,97,0.240000,0.240000,0.274529,0.034529,0.000000,0.034529,0.000000,False,False,False,0.000000,0.414550,False
p5a_trace_mode_idle_heavy_memory_low_0|98|56,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,56,98,0.260000,0.260000,0.351317,0.091317,0.000000,0.091317,0.000000,False,False,False,0.000000,0.476307,False
p5a_trace_mode_idle_heavy_memory_low_0|99|57,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,57,99,0.280000,0.280000,0.324376,0.044376,0.000000,0.044376,0.000000,False,False,False,0.000000,0.425259,False
p5a_trace_mode_idle_heavy_memory_low_0|100|58,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,58,100,0.300000,0.300000,0.333258,0.033258,0.000000,0.033258,0.000000,False,False,False,0.000000,0.413169,False
p5a_trace_mode_idle_heavy_memory_low_0|101|59,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,59,101,0.320000,0.320000,0.340969,0.020969,0.000000,0.020969,0.000000,False,False,False,0.000000,0.399804,False
p5a_trace_mode_idle_heavy_memory_low_0|102|60,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,60,102,0.000000,0.000000,0.065364,0.065364,0.000000,0.065364,0.000000,False,False,False,0.000000,0.448083,False
p5a_trace_mode_idle_heavy_memory_low_0|103|61,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,61,103,0.020000,0.020000,0.105026,0.085026,0.000000,0.085026,0.000000,False,False,False,0.000000,0.469466,False
p5a_trace_mode_idle_heavy_memory_low_0|104|62,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,62,104,0.040000,0.040000,0.099333,0.059333,0.000000,0.059333,0.000000,False,False,False,0.000000,0.441524,False
p5a_trace_mode_idle_heavy_memory_low_0|105|63,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,63,105,0.060000,0.060000,0.098487,0.038487,0.000000,0.038487,0.000000,False,False,False,0.000000,0.418854,False
p5a_trace_mode_idle_heavy_memory_low_0|106|64,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,64,106,0.080000,0.080000,0.118840,0.038840,0.000000,0.038840,0.000000,False,False,False,0.000000,0.419238,False
p5a_trace_mode_idle_heavy_memory_low_0|107|65,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,65,107,0.100000,0.100000,0.167561,0.067561,0.000000,0.067561,0.000000,False,False,False,0.000000,0.450473,False
p5a_trace_mode_idle_heavy_memory_low_0|108|66,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,66,108,0.120000,0.120000,0.188772,0.068772,0.000000,0.068772,0.000000,False,False,False,0.000000,0.451789,False
p5a_trace_mode_idle_heavy_memory_low_0|109|67,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,67,109,0.140000,0.140000,0.201837,0.061837,0.000000,0.061837,0.000000,False,False,False,0.000000,0.444248,False
p5a_trace_mode_idle_heavy_memory_low_0|110|68,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,68,110,0.160000,0.160000,0.204228,0.044228,0.000000,0.044228,0.000000,False,False,False,0.000000,0.425098,False
p5a_trace_mode_idle_heavy_memory_low_0|111|69,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,69,111,0.180000,0.180000,0.201820,0.021820,0.000000,0.021820,0.000000,False,False,False,0.000000,0.400729,False
p5a_trace_mode_idle_heavy_memory_low_0|112|70,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,70,112,0.200000,0.200000,0.286798,0.086798,0.000000,0.086798,0.000000,False,False,False,0.000000,0.471393,False
p5a_trace_mode_idle_heavy_memory_low_0|113|71,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,71,113,0.220000,0.220000,0.236200,0.016200,0.000000,0.016200,0.000000,False,False,False,0.000000,0.394617,False
p5a_trace_mode_idle_heavy_memory_low_0|114|72,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,72,114,0.240000,0.240000,0.310383,0.070383,0.000000,0.070383,0.000000,False,False,False,0.000000,0.453542,False
p5a_trace_mode_idle_heavy_memory_low_0|115|73,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,73,115,0.260000,0.260000,0.323254,0.063254,0.000000,0.063254,0.000000,False,False,False,0.000000,0.445789,False
p5a_trace_mode_idle_heavy_memory_low_0|116|74,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,74,116,0.280000,0.280000,0.344346,0.064346,0.000000,0.064346,0.000000,False,False,False,0.000000,0.446977,False
p5a_trace_mode_idle_heavy_memory_low_0|117|75,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,75,117,0.300000,0.300000,0.315704,0.015704,0.000000,0.015704,0.000000,False,False,False,0.000000,0.394078,False
p5a_trace_mode_idle_heavy_memory_low_0|118|76,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,76,118,0.320000,0.320000,0.367352,0.047352,0.000000,0.047352,0.000000,False,False,False,0.000000,0.428495,False
p5a_trace_mode_idle_heavy_memory_low_0|119|77,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,77,119,0.000000,0.000000,0.082332,0.082332,0.000000,0.082332,0.000000,False,False,False,0.000000,0.466536,False
p5a_trace_mode_idle_heavy_memory_low_0|120|78,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,78,120,0.020000,0.020000,0.069630,0.049630,0.000000,0.049630,0.000000,False,False,False,0.000000,0.430972,False
p5a_trace_mode_idle_heavy_memory_low_0|121|79,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,79,121,0.040000,0.040000,0.074448,0.034448,0.000000,0.034448,0.000000,False,False,False,0.000000,0.414462,False
p5a_trace_mode_idle_heavy_memory_low_0|122|80,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,80,122,0.060000,0.060000,0.110618,0.050618,0.000000,0.050618,0.000000,False,False,False,0.000000,0.432047,False
p5a_trace_mode_idle_heavy_memory_low_0|123|81,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,81,123,0.080000,0.080000,0.132164,0.052164,0.000000,0.052164,0.000000,False,False,False,0.000000,0.433728,False
p5a_trace_mode_idle_heavy_memory_low_0|124|82,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,82,124,0.100000,0.100000,0.164731,0.064731,0.000000,0.064731,0.000000,False,False,False,0.000000,0.447394,False
p5a_trace_mode_idle_heavy_memory_low_0|125|83,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,83,125,0.120000,0.120000,0.171136,0.051136,0.000000,0.051136,0.000000,False,False,False,0.000000,0.432611,False
p5a_trace_mode_idle_heavy_memory_low_0|126|84,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,84,126,0.140000,0.140000,0.226033,0.086033,0.000000,0.086033,0.000000,False,False,False,0.000000,0.470561,False
p5a_trace_mode_idle_heavy_memory_low_0|127|85,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,85,127,0.160000,0.160000,0.171957,0.011957,0.000000,0.011957,0.000000,False,False,False,0.000000,0.390003,False
p5a_trace_mode_idle_heavy_memory_low_0|128|86,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,86,128,0.180000,0.180000,0.226196,0.046196,0.000000,0.046196,0.000000,False,False,False,0.000000,0.427238,False
p5a_trace_mode_idle_heavy_memory_low_0|129|87,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,87,129,0.200000,0.200000,0.291360,0.091360,0.000000,0.091360,0.000000,False,False,False,0.000000,0.476354,False
p5a_trace_mode_idle_heavy_memory_low_0|130|88,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,88,130,0.220000,0.220000,0.241261,0.021261,0.000000,0.021261,0.000000,False,False,False,0.000000,0.400121,False
p5a_trace_mode_idle_heavy_memory_low_0|131|89,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,89,131,0.240000,0.240000,0.353090,0.113090,0.000000,0.113090,0.000000,False,False,False,0.000000,0.499985,False
p5a_trace_mode_idle_heavy_memory_low_0|132|90,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,90,132,0.260000,0.260000,0.297601,0.037601,0.000000,0.037601,0.000000,False,False,False,0.000000,0.417892,False
p5a_trace_mode_idle_heavy_memory_low_0|133|91,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,91,133,0.280000,0.280000,0.315190,0.035190,0.000000,0.035190,0.000000,False,False,False,0.000000,0.415269,False
p5a_trace_mode_idle_heavy_memory_low_0|134|92,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,92,134,0.300000,0.300000,0.321757,0.021757,0.000000,0.021757,0.000000,False,False,False,0.000000,0.400661,False
p5a_trace_mode_idle_heavy_memory_low_0|135|93,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,93,135,0.320000,0.320000,0.372556,0.052556,0.000000,0.052556,0.000000,False,False,False,0.000000,0.434154,False
p5a_trace_mode_idle_heavy_memory_low_0|136|94,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,94,136,0.000000,0.000000,0.062198,0.062198,0.000000,0.062198,0.000000,False,False,False,0.000000,0.444640,False
p5a_trace_mode_idle_heavy_memory_low_0|137|95,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,95,137,0.020000,0.020000,0.032718,0.012718,0.000000,0.012718,0.000000,False,False,False,0.000000,0.390831,False
p5a_trace_mode_idle_heavy_memory_low_0|138|96,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,96,138,0.040000,0.040000,0.075116,0.035116,0.000000,0.035116,0.000000,False,False,False,0.000000,0.415188,False
p5a_trace_mode_idle_heavy_memory_low_0|139|97,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,97,139,0.060000,0.060000,0.104943,0.044943,0.000000,0.044943,0.000000,False,False,False,0.000000,0.425875,False
p5a_trace_mode_idle_heavy_memory_low_0|140|98,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,98,140,0.080000,0.080000,0.133020,0.053020,0.000000,0.053020,0.000000,False,False,False,0.000000,0.434659,False
p5a_trace_mode_idle_heavy_memory_low_0|141|99,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_0,idle_heavy_memory,low,99,141,0.100000,0.100000,0.173184,0.073184,0.000000,0.073184,0.000000,False,False,False,0.000000,0.456587,False
p5a_trace_mode_idle_heavy_memory_low_1|10042|0,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,0,10042,0.240000,0.240000,0.305168,0.065168,0.000000,0.065168,0.000000,False,False,False,0.000000,0.447871,False
p5a_trace_mode_idle_heavy_memory_low_1|10043|1,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,1,10043,0.260000,0.260000,0.293528,0.033528,0.000000,0.033528,0.000000,False,False,False,0.000000,0.413462,False
p5a_trace_mode_idle_heavy_memory_low_1|10044|2,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,2,10044,0.280000,0.280000,0.315753,0.035753,0.000000,0.035753,0.000000,False,False,False,0.000000,0.415882,False
p5a_trace_mode_idle_heavy_memory_low_1|10045|3,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,3,10045,0.300000,0.300000,0.366691,0.066691,0.000000,0.066691,0.000000,False,False,False,0.000000,0.449527,False
p5a_trace_mode_idle_heavy_memory_low_1|10046|4,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,4,10046,0.320000,0.320000,0.388800,0.068800,0.000000,0.068800,0.000000,False,False,False,0.000000,0.451820,False
p5a_trace_mode_idle_heavy_memory_low_1|10047|5,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,5,10047,0.000000,0.000000,0.033895,0.033895,0.000000,0.033895,0.000000,False,False,False,0.000000,0.413861,False
p5a_trace_mode_idle_heavy_memory_low_1|10048|6,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,6,10048,0.020000,0.020000,0.054719,0.034719,0.000000,0.034719,0.000000,False,False,False,0.000000,0.414756,False
p5a_trace_mode_idle_heavy_memory_low_1|10049|7,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,7,10049,0.040000,0.040000,0.123910,0.083910,0.000000,0.083910,0.000000,False,False,False,0.000000,0.468252,False
p5a_trace_mode_idle_heavy_memory_low_1|10050|8,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,8,10050,0.060000,0.060000,0.157749,0.097749,0.000000,0.097749,0.000000,False,False,False,0.000000,0.483302,False
p5a_trace_mode_idle_heavy_memory_low_1|10051|9,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,9,10051,0.080000,0.080000,0.182239,0.102239,0.000000,0.102239,0.000000,False,False,False,0.000000,0.488185,False
p5a_trace_mode_idle_heavy_memory_low_1|10052|10,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,10,10052,0.100000,0.100000,0.142583,0.042583,0.000000,0.042583,0.000000,False,False,False,0.000000,0.423309,False
p5a_trace_mode_idle_heavy_memory_low_1|10053|11,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,11,10053,0.120000,0.120000,0.172914,0.052914,0.000000,0.052914,0.000000,False,False,False,0.000000,0.434544,False
p5a_trace_mode_idle_heavy_memory_low_1|10054|12,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,12,10054,0.140000,0.140000,0.175379,0.035379,0.000000,0.035379,0.000000,False,False,False,0.000000,0.415474,False
p5a_trace_mode_idle_heavy_memory_low_1|10055|13,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,13,10055,0.160000,0.160000,0.202445,0.042445,0.000000,0.042445,0.000000,False,False,False,0.000000,0.423159,False
p5a_trace_mode_idle_heavy_memory_low_1|10056|14,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,14,10056,0.180000,0.180000,0.262731,0.082731,0.000000,0.082731,0.000000,False,False,False,0.000000,0.466969,False
p5a_trace_mode_idle_heavy_memory_low_1|10057|15,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,15,10057,0.200000,0.200000,0.222575,0.022575,0.000000,0.022575,0.000000,False,False,False,0.000000,0.401551,False
p5a_trace_mode_idle_heavy_memory_low_1|10058|16,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,16,10058,0.220000,0.220000,0.262652,0.042652,0.000000,0.042652,0.000000,False,False,False,0.000000,0.423384,False
p5a_trace_mode_idle_heavy_memory_low_1|10059|17,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,17,10059,0.240000,0.240000,0.269183,0.029183,0.000000,0.029183,0.000000,False,False,False,0.000000,0.408736,False
p5a_trace_mode_idle_heavy_memory_low_1|10060|18,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,18,10060,0.260000,0.260000,0.317275,0.057275,0.000000,0.057275,0.000000,False,False,False,0.000000,0.439287,False
p5a_trace_mode_idle_heavy_memory_low_1|10061|19,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,19,10061,0.280000,0.280000,0.334325,0.054325,0.000000,0.054325,0.000000,False,False,False,0.000000,0.436078,False
p5a_trace_mode_idle_heavy_memory_low_1|10062|20,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,20,10062,0.300000,0.300000,0.339336,0.039336,0.000000,0.039336,0.000000,False,False,False,0.000000,0.419778,False
p5a_trace_mode_idle_heavy_memory_low_1|10063|21,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,21,10063,0.320000,0.320000,0.365139,0.045139,0.000000,0.045139,0.000000,False,False,False,0.000000,0.426089,False
p5a_trace_mode_idle_heavy_memory_low_1|10064|22,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,22,10064,0.000000,0.000000,0.066957,0.066957,0.000000,0.066957,0.000000,False,False,False,0.000000,0.449815,False
p5a_trace_mode_idle_heavy_memory_low_1|10065|23,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,23,10065,0.020000,0.020000,0.033491,0.013491,0.000000,0.013491,0.000000,False,False,False,0.000000,0.391672,False
p5a_trace_mode_idle_heavy_memory_low_1|10066|24,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,24,10066,0.040000,0.040000,0.125274,0.085274,0.000000,0.085274,0.000000,False,False,False,0.000000,0.469736,False
p5a_trace_mode_idle_heavy_memory_low_1|10067|25,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,25,10067,0.060000,0.060000,0.095871,0.035871,0.000000,0.035871,0.000000,False,False,False,0.000000,0.416010,False
p5a_trace_mode_idle_heavy_memory_low_1|10068|26,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,26,10068,0.080000,0.080000,0.165216,0.085216,0.000000,0.085216,0.000000,False,False,False,0.000000,0.469673,False
p5a_trace_mode_idle_heavy_memory_low_1|10069|27,p5a_export_validation,p5a_trace_mode_idle_heavy_memory_low_1,idle_heavy_memory,low,27,10069,0.100000,0.100000,0.149397,0.049397,0.000000,0.049397,0.000000,False,False,False,0.000000,0.430719,False
