epoch,train_loss_total,train_loss_rho,train_loss_spectral,train_loss_energy,train_loss_leakage,train_loss_selection_entropy,train_loss_selection_coverage,val_loss_total,val_loss_rho,val_loss_spectral,val_loss_energy,val_loss_leakage,val_loss_selection_entropy,val_loss_selection_coverage,val_density_rel_l2,val_lowfreq_spectral_rel_l2,val_lowpass_energy_rel_l2,val_commutator_leakage,val_leakage_error_correlation,val_latent_step_norm,val_selection_entropy,val_selection_coverage_deficit,val_runtime_seconds,val_parameter_count,sel_ood_alpha_val_loss_total,sel_ood_alpha_val_loss_rho,sel_ood_alpha_val_loss_spectral,sel_ood_alpha_val_loss_energy,sel_ood_alpha_val_loss_leakage,sel_ood_alpha_val_loss_selection_entropy,sel_ood_alpha_val_loss_selection_coverage,sel_ood_alpha_val_density_rel_l2,sel_ood_alpha_val_lowfreq_spectral_rel_l2,sel_ood_alpha_val_lowpass_energy_rel_l2,sel_ood_alpha_val_commutator_leakage,sel_ood_alpha_val_leakage_error_correlation,sel_ood_alpha_val_latent_step_norm,sel_ood_alpha_val_selection_entropy,sel_ood_alpha_val_selection_coverage_deficit,sel_ood_alpha_val_runtime_seconds,sel_ood_alpha_val_parameter_count,sel_ood_structure_val_loss_total,sel_ood_structure_val_loss_rho,sel_ood_structure_val_loss_spectral,sel_ood_structure_val_loss_energy,sel_ood_structure_val_loss_leakage,sel_ood_structure_val_loss_selection_entropy,sel_ood_structure_val_loss_selection_coverage,sel_ood_structure_val_density_rel_l2,sel_ood_structure_val_lowfreq_spectral_rel_l2,sel_ood_structure_val_lowpass_energy_rel_l2,sel_ood_structure_val_commutator_leakage,sel_ood_structure_val_leakage_error_correlation,sel_ood_structure_val_latent_step_norm,sel_ood_structure_val_selection_entropy,sel_ood_structure_val_selection_coverage_deficit,sel_ood_structure_val_runtime_seconds,sel_ood_structure_val_parameter_count
23,0.03703251035001717,9.808136599974062e-08,4.1673362192652445e-07,8.713608028636755e-05,0.3701477615456832,0.20736032253817507,0.22973669830121493,0.0269447173923254,6.870867430563976e-08,2.9213616414835997e-07,3.92447200283641e-05,0.2693665251135826,0.23820096999406815,0.07697045803070068,0.23323943167924882,0.22459087520837784,0.006089446367695928,0.2693665251135826,0.7046934803417659,0.022531255148351192,0.23820096999406815,0.07697045803070068,0.008199764008168131,621441,0.01583760417997837,3.923436272164812e-08,1.6808351214573727e-07,3.094866001952646e-05,0.15831291178862253,0.33369114995002747,0.014119148254394531,0.19325501206848356,0.1870971851878696,0.005488412506464455,0.15831291178862253,nan,0.019423102753029928,0.33369114995002747,0.014119148254394531,0.005866701016202569,621441,0.019260297839840252,4.015510886764181e-08,1.7193412797193255e-07,3.228307953880479e-05,0.19253714879353842,0.29924159745375317,0.010973850886027018,0.19530846178531647,0.18899744600057602,0.0056161343430479365,0.19253714879353842,0.8488541251173234,0.02134876201550166,0.29924159745375317,0.010973850886027018,0.005947159952484071,621441
24,0.03701274979271387,9.790603658793292e-08,4.157958244377369e-07,7.717735206824727e-05,0.36997008166815104,0.19744618080164256,0.23288676613255552,0.026930712163448334,6.858362588957334e-08,2.9148734626005535e-07,4.300340333429631e-05,0.26921898126602173,0.2281484119594097,0.07463723421096802,0.23304317444562914,0.22434994280338286,0.006395883858203888,0.26921898126602173,0.7034373559208316,0.02242361567914486,0.2281484119594097,0.07463723421096802,0.009939120966009796,621441,0.015835452617870435,3.916530033620802e-08,1.677394547212114e-07,3.127345957586335e-05,0.15829074713918898,0.32317452960544163,0.012773089938693576,0.19309182167053224,0.18690914081202614,0.005536572749002112,0.15829074713918898,nan,0.019322438372506037,0.32317452960544163,0.012773089938693576,0.006799673952627927,621441,0.019258922586838405,4.0085714895591686e-08,1.7158634098753586e-07,3.499637023196556e-05,0.19251797596613565,0.28920383751392365,0.00989989439646403,0.19514719247817994,0.18881024171908697,0.0058279503136873245,0.19251797596613565,0.8458885453482966,0.02124277874827385,0.28920383751392365,0.00989989439646403,0.007400421018246561,621441
25,0.037001399225310275,9.77149168597024e-08,4.1478168698535897e-07,6.97879894639635e-05,0.36987136069097015,0.1884248374324096,0.23212984361146627,0.02692062919959426,6.846276079386371e-08,2.908633689457929e-07,3.409446981095243e-05,0.2691359668970108,0.21823376417160034,0.07343661785125732,0.23285552412271499,0.22412094473838806,0.005685423268005252,0.2691359668970108,0.7035339104101958,0.022218049503862858,0.21823376417160034,0.07343661785125732,0.006812895066104829,621441,0.015832664858963754,3.9099761058499403e-08,1.6741541565402764e-07,2.7325735168738498e-05,0.15827076964908177,0.31203836037053,0.011466715070936415,0.19293726334969202,0.18673264235258102,0.005156037190722095,0.15827076964908177,nan,0.019090275797579024,0.31203836037053,0.011466715070936415,0.005220234044827521,621441,0.01925572007894516,4.002003469357381e-08,1.7125933500968435e-07,2.7573651702065643e-05,0.19250078996022543,0.27823296189308167,0.008862058321634928,0.19499492347240446,0.18863485952218373,0.005195932618031899,0.19250078996022543,0.8440842851936808,0.021015455946326256,0.27823296189308167,0.008862058321634928,0.018819057033397257,621441
26,0.03699070842642533,9.752213782719895e-08,4.137372086102244e-07,6.384310147136842e-05,0.3697763399073952,0.18175532315906726,0.23682778760006554,0.02691917633637786,6.834243748699009e-08,2.902280016314762e-07,3.2740720598667394e-05,0.2691241502761841,0.21268052607774734,0.07349318265914917,0.2326686680316925,0.2238861434161663,0.005562629085034132,0.2691241502761841,0.7039226098705278,0.02205445896834135,0.21268052607774734,0.07349318265914917,0.005717822932638228,621441,0.01583085022866726,3.9033966380151874e-08,1.6708247427585673e-07,2.436190344370617e-05,0.15825855400827196,0.30575157701969147,0.010815620422363281,0.19278261131710478,0.18655101507902144,0.004874994693737891,0.15825855400827196,nan,0.018940328516893916,0.30575157701969147,0.010815620422363281,0.01321673794882372,621441,0.019254166012008984,3.9953763556847356e-08,1.7092183194714986e-07,2.5058691486871492e-05,0.19249028960863748,0.272044042746226,0.008342544237772623,0.19484181106090545,0.18845361570517224,0.004956453883399566,0.19249028960863748,0.8415546949110815,0.02085627553363641,0.272044042746226,0.008342544237772623,0.009206219983752817,621441
27,0.03698201732415902,9.733852797473063e-08,4.127270068166629e-07,5.7242300834715075e-05,0.3697026513124767,0.17539936774655393,0.23737987719084086,0.02691100863739848,6.822332565548095e-08,2.8959627229596663e-07,3.0239340048865415e-05,0.26904748380184174,0.20437565073370934,0.07208642363548279,0.2324849933385849,0.2236539028584957,0.0053484090603888035,0.26904748380184174,0.7036370398087177,0.021886863745748997,0.20437565073370934,0.07208642363548279,0.005970794009044766,621441,0.015829084234105215,3.896899711561572e-08,1.667532087721055e-07,2.345066473531511e-05,0.15824271076255375,0.29551783369647133,0.009708086649576822,0.19263021432691152,0.1863717418577936,0.004779239702555869,0.15824271076255375,nan,0.018803825601935387,0.29551783369647133,0.009708086649576822,0.006669347989372909,621441,0.019252532472213108,3.9888663631397016e-08,1.70589321631572e-07,2.3569104087073356e-05,0.19247692823410034,0.26248353719711304,0.007474382718404134,0.19469173500935236,0.18827535659074782,0.004806405243774255,0.19247692823410034,0.8390843250491627,0.020702900364995003,0.26248353719711304,0.007474382718404134,0.005965351068880409,621441
28,0.03697540865916955,9.714609692118277e-08,4.1167073492799415e-07,5.240965937876976e-05,0.3696462370847401,0.16941139592151894,0.23677765068254972,0.026906300336122513,6.810608610408053e-08,2.889744408207662e-07,2.8125983590143733e-05,0.26900462061166763,0.19804802536964417,0.07110348343849182,0.23230336606502533,0.2234244219958782,0.005156968021765351,0.26900462061166763,0.7034783756010579,0.02172356005758047,0.19804802536964417,0.07110348343849182,0.006078584992792457,621441,0.015827720363934834,3.890386797896402e-08,1.664233400965208e-07,2.25266794586787e-05,0.15823092559973398,0.2878276887867186,0.008926179673936632,0.19247745225826898,0.18619215902354982,0.004682375376837121,0.15823092559973398,nan,0.0186777263879776,0.2878276887867186,0.008926179673936632,0.014397142047528177,621441,0.019251284499963123,3.9823312647513376e-08,1.702558449778735e-07,2.2300910738219198e-05,0.19246699412663779,0.25526012976964313,0.006861527760823567,0.1945410996675491,0.18809663057327272,0.004673879283169906,0.19246699412663779,0.8362749582417272,0.02055283635854721,0.25526012976964313,0.006861527760823567,0.005911593034397811,621441
29,0.03697049264845095,9.69785599193672e-08,4.1071181936116006e-07,4.850061524944307e-05,0.36960489812650177,0.1647039828331847,0.23717429135975085,0.026902902871370316,6.797990970142109e-08,2.882874525766965e-07,3.1080187909537926e-05,0.2689647302031517,0.19453460723161697,0.07018354535102844,0.23211581856012345,0.22317770645022394,0.005454597529023886,0.2689647302031517,0.7030769252328553,0.021634387783706188,0.19453460723161697,0.07018354535102844,0.011749551980756223,621441,0.015827438483635586,3.883850673168531e-08,1.66082865386367e-07,2.4773805610796746e-05,0.15822361575232613,0.2840152217282189,0.008536073896620009,0.19232531487941742,0.18600716143846513,0.004924465229527818,0.15822361575232613,nan,0.018676358378595777,0.2840152217282189,0.008536073896620009,0.00566498696571216,621441,0.019251311818758648,3.975761231345132e-08,1.6991068226464753e-07,2.5511565278672304e-05,0.19246084491411844,0.25182972351710003,0.006554722785949707,0.19439090440670648,0.18791202952464423,0.004995076761891444,0.19246084491411844,0.8325180707898333,0.020519204437732697,0.25182972351710003,0.006554722785949707,0.006352383992634714,621441
30,0.03696629895191444,9.678119358556471e-08,4.0961076383370567e-07,4.510057088306272e-05,0.3695697690311231,0.16114541574528343,0.23788581396404065,0.026898990850895643,6.785496076133768e-08,2.876253475392332e-07,2.4953981665021274e-05,0.2689378708600998,0.18872159346938133,0.0695982277393341,0.23192669823765755,0.22293814495205877,0.004866220522671938,0.2689378708600998,0.7021857701988772,0.021432090550661087,0.18872159346938133,0.0695982277393341,0.008581079950090498,621441,0.01582611890302764,3.877316837967252e-08,1.6575078297541444e-07,2.274165500340233e-05,0.15821448465188345,0.27706420090463424,0.007917616102430556,0.19217256638738844,0.18582675755023956,0.004702543969162636,0.15821448465188345,nan,0.018487510167890124,0.27706420090463424,0.007917616102430556,0.004366734996438026,621441,0.019249727328618366,3.969219501224567e-08,1.695756187321725e-07,2.1417832613224164e-05,0.1924531857172648,0.24499313533306122,0.006070375442504883,0.19424065947532654,0.18773285547892252,0.004566654562950134,0.1924531857172648,0.8282551292530714,0.020305295785268147,0.24499313533306122,0.006070375442504883,0.005362410971429199,621441
31,0.03696268051862717,9.659702614403375e-08,4.0857289425395337e-07,4.102177253547492e-05,0.3695417391626458,0.15692758089617678,0.23852886024274325,0.026897286996245384,6.773437455365183e-08,2.869638535685226e-07,2.4458813641103916e-05,0.2689218372106552,0.18510695546865463,0.06921309232711792,0.2317427672445774,0.22269513830542564,0.004821491660550237,0.2689218372106552,0.7010767935553731,0.02124591637402773,0.18510695546865463,0.06921309232711792,0.008460405981168151,621441,0.015825010215242703,3.870508614846181e-08,1.6539690269231264e-07,2.0507654880930204e-05,0.15820787184768254,0.27246176037523484,0.007508277893066406,0.1920138946837849,0.18563417726092868,0.004464045787851016,0.15820787184768254,nan,0.018391369117630854,0.27246176037523484,0.007508277893066406,0.005219463957473636,621441,0.019248864923914272,3.962432870707744e-08,1.6921960366289568e-07,1.9863903313914005e-05,0.19244767228762308,0.24072413643201193,0.005750894546508789,0.19408541123072307,0.18754227062066398,0.004402553041776021,0.19244767228762308,0.8231882197551997,0.02017093449831009,0.24072413643201193,0.005750894546508789,0.015630235022399575,621441
32,0.03695956735234512,9.641910998269803e-08,4.0755399541730614e-07,3.757851012970174e-05,0.3695175098745446,0.15316857946546455,0.23856937885284424,0.026894493028521538,6.761456816661848e-08,2.8630629600456814e-07,2.2095816348155495e-05,0.2688986286520958,0.18054081499576569,0.06861409544944763,0.2315642736852169,0.2224582426249981,0.004581037443131208,0.2688986286520958,0.7012149429468397,0.021085290238261223,0.18054081499576569,0.06861409544944763,0.007706734992098063,621441,0.0158240327404605,3.864126756841162e-08,1.6506396131414172e-07,1.9214780776463966e-05,0.1582006878323025,0.26664645473162335,0.007002671559651692,0.19186629801988603,0.18545416312085258,0.004314276286297374,0.1582006878323025,nan,0.01824061448375384,0.26664645473162335,0.007002671559651692,0.004992410074919462,621441,0.01924791745841503,3.956025670011817e-08,1.688824700825838e-07,1.810697722248733e-05,0.19244172175725302,0.23525663216908774,0.005357861518859863,0.19393992324670153,0.18736288497845333,0.0041970865956197185,0.19244172175725302,0.8199743588857787,0.020000809182723362,0.23525663216908774,0.005357861518859863,0.00542169000254944,621441
33,0.03695754824500335,9.624769753121367e-08,4.0655244130280873e-07,3.4972635771019235e-05,0.36950253499181646,0.14989289602166728,0.23808666906858744,0.026892652735114098,6.74991920135426e-08,2.856684417906763e-07,2.19552593989647e-05,0.2688805088400841,0.17635562270879745,0.0681014358997345,0.23139198869466782,0.222227431088686,0.004566868767142296,0.2688805088400841,0.7016263578773698,0.020860891789197922,0.17635562270879745,0.0681014358997345,0.009902346995659173,621441,0.015823225180308025,3.8579150738213585e-08,1.6473795009612027e-07,1.8443898524209442e-05,0.158194147878223,0.26106929944621193,0.0065318213568793405,0.19172259784407086,0.18527759760618212,0.004231628625550204,0.158194147878223,nan,0.018059484246704314,0.26106929944621193,0.0065318213568793405,0.004824626026675105,621441,0.019247306510806084,3.94977585453186e-08,1.6855141401113846e-07,1.775224457863563e-05,0.19243631760279337,0.23013214766979218,0.004992842674255371,0.1937979166706403,0.1871863543987274,0.004159648359442751,0.19243631760279337,0.817007327177128,0.019784705092509586,0.23013214766979218,0.004992842674255371,0.005347937985789031,621441
34,0.03695533953999218,9.606874547336318e-08,4.055054184367404e-07,3.304268772664823e-05,0.3694843085188615,0.14665306222281957,0.2384524094431024,0.02689202595502138,6.73806415107947e-08,2.850143090427082e-07,2.087721532006981e-05,0.26887640357017517,0.17304537072777748,0.0679706335067749,0.23121487647294997,0.2219907559454441,0.004442865727469325,0.26887640357017517,0.7012262741888617,0.02060598786920309,0.17304537072777748,0.0679706335067749,0.00863488600589335,621441,0.01582251489162445,3.851445858534438e-08,1.643991443719036e-07,1.731455853991469e-05,0.1581893099678887,0.2568599118126763,0.006235652499728733,0.19157273040877448,0.18509390221701727,0.00409547777639495,0.1581893099678887,nan,0.017862129335602123,0.2568599118126763,0.006235652499728733,0.0049000169965438545,621441,0.019246648997068405,3.9433701933451935e-08,1.6821208722224887e-07,1.647451851264729e-05,0.1924323042233785,0.22602621217568716,0.004762172698974609,0.1936524122953415,0.1870054597655932,0.004002573434263468,0.1924323042233785,0.8128741037689222,0.019555483013391495,0.22602621217568716,0.004762172698974609,0.019519317022059113,621441
35,0.03695344846499594,9.589252563931663e-08,4.0447784948283743e-07,3.1282185486098137e-05,0.36946892895196615,0.14357055958948636,0.23874398281699732,0.026890418957918882,6.726448908978e-08,2.843692570309031e-07,1.9340925973665435e-05,0.26886340975761414,0.16800153255462646,0.06751799583435059,0.23104184120893478,0.2217575415968895,0.0042854666244238615,0.26886340975761414,0.7021511105005885,0.020358641631901264,0.16800153255462646,0.06751799583435059,0.004637281002942473,621441,0.01582207717001438,3.845260662968839e-08,1.6407325157767141e-07,1.8336818053891573e-05,0.1581828941901525,0.2501365823878182,0.005729092491997613,0.19143069982528688,0.18491840809583665,0.004216412703196208,0.1581828941901525,nan,0.017600213487943012,0.2501365823878182,0.005729092491997613,0.005628177023027092,621441,0.019246202583114307,3.937108772333886e-08,1.6787953901105843e-07,1.6866226360434666e-05,0.19242705901463827,0.21965915461381277,0.0043710072835286455,0.1935112476348877,0.18682924509048462,0.004033750233550866,0.19242705901463827,0.8105304122408873,0.019269265234470367,0.21965915461381277,0.0043710072835286455,0.006849519966635853,621441
36,0.03695147327686611,9.570918878484679e-08,4.0341927244394596e-07,2.828812438038815e-05,0.3694551775329991,0.14024809473439268,0.23859477670569168,0.02688900101929903,6.71491662274093e-08,2.837269903466222e-07,1.7841434782894794e-05,0.26885223388671875,0.16550817340612411,0.06716683506965637,0.23086913228034972,0.22152407392859458,0.004098147037439048,0.26885223388671875,0.7018157815560756,0.020205373875796795,0.16550817340612411,0.06716683506965637,0.005712736980058253,621441,0.01582095937596427,3.838913582083276e-08,1.6373763855881407e-07,1.4836904988947532e-05,0.1581787152422799,0.2466832482152515,0.005441453721788194,0.1912843300236596,0.18473689440223906,0.0037864124816324976,0.1581787152422799,nan,0.017495450874169666,0.2466832482152515,0.005441453721788194,0.010374862002208829,621441,0.01924531099696954,3.9307173220019344e-08,1.6753863481729544e-07,1.411942836663608e-05,0.19242364168167114,0.21667993068695068,0.004149317741394043,0.19336667905251184,0.18664796749750776,0.0037025054916739464,0.19242364168167114,0.8062552149437403,0.01914573336640994,0.21667993068695068,0.004149317741394043,0.00512438197620213,621441
37,0.036950331769491494,9.554779124623804e-08,4.024406516571999e-07,2.7345719469227142e-05,0.36944564235837835,0.13794504811889247,0.23840887922989695,0.0268880152143538,6.702917865197833e-08,2.8304556565217354e-07,1.865894864749862e-05,0.2688407376408577,0.16331538930535316,0.06687933206558228,0.23069852814078332,0.2212849259376526,0.004214812768623233,0.2688407376408577,0.702022120705539,0.020042111165821552,0.16331538930535316,0.06687933206558228,0.006302549038082361,621441,0.0158207422743241,3.8328359153183555e-08,1.6340860200772215e-07,1.54731163396112e-05,0.15817527969678244,0.2437255879243215,0.005210770501030816,0.19114599923292797,0.18456011182732052,0.0038820208412491614,0.15817527969678244,nan,0.017407371766037412,0.2437255879243215,0.005210770501030816,0.00515759497648105,621441,0.019245258222023647,3.924672498101245e-08,1.6720731347656206e-07,1.5254947963209512e-05,0.1924208402633667,0.2140732854604721,0.003971378008524577,0.19323180864254633,0.18647286593914034,0.0038568698801100254,0.1924208402633667,0.8025327533066612,0.019020441298683483,0.2140732854604721,0.003971378008524577,0.0049667200073599815,621441
38,0.03694874714863928,9.536935152709702e-08,4.0137016442617765e-07,2.455324695467042e-05,0.3694353982021934,0.1354820183233211,0.23839129272260165,0.026886670384556055,6.690999754255245e-08,2.8236838289785737e-07,1.5623141734977253e-05,0.26883336156606674,0.15902040526270866,0.06658336520195007,0.23052647188305855,0.22104472443461418,0.0038499139482155442,0.26883336156606674,0.702181292526896,0.019770674407482147,0.15902040526270866,0.06658336520195007,0.005509041948243976,621441,0.015820093039009307,3.826540230357346e-08,1.6307090788814094e-07,1.4570757027993548e-05,0.15817059245374468,0.23802955779764387,0.004843446943495009,0.19100199143091837,0.1843781504366133,0.003749993448663089,0.15817059245374468,nan,0.017140937141246267,0.23802955779764387,0.004843446943495009,0.006788812985178083,621441,0.019244486466050148,3.918376023648307e-08,1.668656703183539e-07,1.3312274859345052e-05,0.19241701563199362,0.20859470466772714,0.003688335418701172,0.1930906449755033,0.1862918585538864,0.0035811993293464184,0.19241701563199362,0.7984521574599622,0.01872898389895757,0.20859470466772714,0.003688335418701172,0.0044348559458740056,621441
39,0.03694772288987511,9.518930411152389e-08,4.002894723055904e-07,2.3325238113389596e-05,0.3694276182275069,0.13324627299842082,0.23856685036107114,0.02688606223091483,6.679659669828197e-08,2.817240485342154e-07,1.4458346868195804e-05,0.2688296213746071,0.15689678117632866,0.06644013524055481,0.23035757690668107,0.220810766518116,0.0036969988141208887,0.2688296213746071,0.7015610990793457,0.019553055055439472,0.15689678117632866,0.06644013524055481,0.006235369946807623,621441,0.015819435525271628,3.8200519883149454e-08,1.6272532200724123e-07,1.2759752987929258e-05,0.15816763043403625,0.2351342108514574,0.004658646053738064,0.1908531708849801,0.18419177101718054,0.0035072092173828017,0.15816763043403625,nan,0.016959267771906324,0.2351342108514574,0.004658646053738064,0.004182900011073798,621441,0.019243958095709484,3.9118616494230686e-08,1.6651542485609147e-07,1.1878627143839063e-05,0.19241459170977274,0.20592551430066428,0.0035457213719685874,0.19294416308403015,0.18610619008541107,0.0033896726866563163,0.19241459170977274,0.7932546361925477,0.018514100462198257,0.20592551430066428,0.0035457213719685874,0.007548030000180006,621441
40,0.036946764509928856,9.502833028076757e-08,3.9930449253532924e-07,2.2360803708771098e-05,0.3694199668733697,0.13124484941363335,0.23851417240343595,0.026885631028562784,6.66821406980489e-08,2.810720616253093e-07,1.6193455849133898e-05,0.2688218429684639,0.15325509756803513,0.06617972254753113,0.23019311353564262,0.22058027535676955,0.003920916700735688,0.2688218429684639,0.7006678432990803,0.019351402297616005,0.15325509756803513,0.06617972254753113,0.004908147035166621,621441,0.01581989311509662,3.8139042146667634e-08,1.623950301639828e-07,1.6938847289161964e-05,0.1581638620959388,0.23012713260120815,0.004345470004611545,0.19071252743403116,0.18401367482211853,0.004049220795018805,0.1581638620959388,nan,0.01677326899435785,0.23012713260120815,0.004345470004611545,0.005061566946096718,621441,0.019244370361169178,3.9058033252103996e-08,1.6618530670105733e-07,1.546594012324931e-05,0.1924115518728892,0.2012666662534078,0.003305355707804362,0.1928084616859754,0.18593124995628993,0.003849910106509924,0.1924115518728892,0.7877089383731953,0.01829962432384491,0.2012666662534078,0.003305355707804362,0.007631307991687208,621441
41,0.036945918084759465,9.484569349787738e-08,3.9822401133374355e-07,2.1918567462738504e-05,0.3694123939463967,0.1288031904320968,0.2383946933244404,0.026884439401328564,6.656917861391776e-08,2.8042543931405817e-07,1.2678454368142411e-05,0.2688169777393341,0.15182892605662346,0.06603586673736572,0.23002991676330567,0.2203503355383873,0.003448538016527891,0.2688169777393341,0.7002157290654301,0.019201022572815418,0.15182892605662346,0.06603586673736572,0.008697459008544683,621441,0.015818421211507585,3.807787112780008e-08,1.620638209311033e-07,1.0690956464208688e-05,0.15816163685586718,0.22809501157866585,0.0042027367485894095,0.1905736158291499,0.1838360799683465,0.003210317369343506,0.15816163685586718,nan,0.016681130975484848,0.22809501157866585,0.0042027367485894095,0.006924338056705892,621441,0.019243118663628895,3.899634985297477e-08,1.65848078381714e-07,1.0105211913469248e-05,0.19240975379943848,0.199529896179835,0.003195643424987793,0.19267114798227947,0.18575347413619359,0.0031299799059828124,0.19240975379943848,0.7825398934578288,0.01819009892642498,0.199529896179835,0.003195643424987793,0.0055603039800189435,621441
42,0.036944797360583356,9.46774947563929e-08,3.972088566833439e-07,1.9348555246037186e-05,0.36940633623223557,0.12703022949005427,0.23834645748138428,0.026883859187364578,6.64514772097391e-08,2.7975961103265945e-07,1.2993570180697134e-05,0.26881054043769836,0.14998842030763626,0.06583935022354126,0.2298617623746395,0.22011618986725806,0.003491011564619839,0.26881054043769836,0.6991228966464047,0.019074388779699802,0.14998842030763626,0.06583935022354126,0.007333968998864293,621441,0.015818091109395027,3.801699301043805e-08,1.6173492806754237e-07,1.023177310344181e-05,0.1581592576371299,0.22557230956024593,0.004034837086995442,0.19043523454003863,0.18365962571567962,0.003142550898094972,0.1581592576371299,nan,0.01663782551056809,0.22557230956024593,0.004034837086995442,0.004437986004631966,621441,0.019242923706769943,3.893563516044196e-08,1.655161270264216e-07,1.0096416493373303e-05,0.19240782658259073,0.19728696097930273,0.003066857655843099,0.1925360014041265,0.18557849178711572,0.0031306108770271144,0.19240782658259073,0.7765459060001324,0.0181172676384449,0.19728696097930273,0.003066857655843099,0.004979302000720054,621441
43,0.03694392505444979,9.450126613405462e-08,3.9616426910900996e-07,1.7537990348309424e-05,0.36940124160365057,0.12496914949856307,0.2383441862307097,0.02688324125483632,6.633872295935817e-08,2.7912253841577694e-07,1.1860520316986367e-05,0.2688066139817238,0.14680274203419685,0.06566503643989563,0.22969763576984406,0.2198892079293728,0.003334948909468949,0.2688066139817238,0.6993523806962333,0.018826786428689957,0.14680274203419685,0.06566503643989563,0.014415951969567686,621441,0.01581772520310349,3.7955228293640175e-08,1.614048920196688e-07,9.896304972143196e-06,0.15815627409352195,0.2212051914797889,0.0037966304355197484,0.19029483762052324,0.1834829186399778,0.0030853909492078754,0.15815627409352195,nan,0.016437165232168302,0.2212051914797889,0.0037966304355197484,0.005412121012341231,621441,0.019242512062191963,3.887440177171205e-08,1.651849146355744e-07,9.245070941688027e-06,0.19240541259447733,0.19316800187031427,0.0028841892878214517,0.19239972680807113,0.18540427933136625,0.0029891706071794033,0.19240541259447733,0.7729222577307523,0.017884402846296627,0.19316800187031427,0.0028841892878214517,0.005178343970328569,621441
44,0.036943153723290094,9.434334464530319e-08,3.951733895902228e-07,1.632322930259091e-05,0.3693959712982178,0.12331063339584752,0.23831893895801745,0.026882536243647337,6.622280857015994e-08,2.7844626515616255e-07,1.076470289262943e-05,0.2688017785549164,0.14577603712677956,0.06552499532699585,0.22953512519598007,0.2196532368659973,0.0031766376923769712,0.2688017785549164,0.6980677729292022,0.018680266104638577,0.14577603712677956,0.06552499532699585,0.0077448750380426645,621441,0.01581732162998782,3.789335541644808e-08,1.610653394360876e-07,8.74373260254894e-06,0.15815453396903145,0.2196851306491428,0.003684626685248481,0.19015534470478693,0.18330138789282902,0.002898267392689983,0.15815453396903145,nan,0.016348383492893644,0.2196851306491428,0.003684626685248481,0.0052400759886950254,621441,0.019242221489548683,3.881262718626507e-08,1.6484160880736454e-07,8.492457709508017e-06,0.1924040118853251,0.1919554447134336,0.0027983983357747397,0.19226344525814057,0.1852239986260732,0.0028671123242626586,0.1924040118853251,0.7659855965100041,0.01777532510459423,0.1919554447134336,0.0027983983357747397,0.009658497001510113,621441
45,0.036942533364421444,9.41782578940164e-08,3.9415999708580784e-07,1.52504541658441e-05,0.3693919119081999,0.12220577307437595,0.23830498519696688,0.026882038917392492,6.610907377080366e-08,2.777908676421248e-07,1.0237471087748418e-05,0.2687978595495224,0.1439995914697647,0.0653984546661377,0.22937577962875366,0.2194256715476513,0.003097398323006928,0.2687978595495224,0.6964856587484509,0.018570362590253353,0.1439995914697647,0.0653984546661377,0.007280266028828919,621441,0.01581709687080648,3.7832045052255125e-08,1.6073260174683432e-07,8.540474078068251e-06,0.15815269615915087,0.21724370453092787,0.003547933366563585,0.19001688195599453,0.1831236802869373,0.002863574462632338,0.15815269615915087,nan,0.016307074576616287,0.21724370453092787,0.003547933366563585,0.005021510005462915,621441,0.019242000455657642,3.875172419990728e-08,1.6450678212246808e-07,8.125315162033075e-06,0.1924025317033132,0.18971495081981024,0.002693613370259603,0.19212883810202283,0.185048338274161,0.0028016630870600543,0.1924025317033132,0.758805445185237,0.017704485605160396,0.18971495081981024,0.002693613370259603,0.004779612936545163,621441
46,0.03694192540684813,9.401401706255503e-08,3.931573674339904e-07,1.435798300295382e-05,0.3693876250794059,0.12023775103060823,0.23827591067866274,0.026882037986069918,6.599154467323842e-08,2.7711758576742795e-07,1.1955497939197812e-05,0.268794409930706,0.1421588696539402,0.06527245044708252,0.22921252250671387,0.2191933862864971,0.0033240162301808596,0.268794409930706,0.6952914314651406,0.01840396597981453,0.1421588696539402,0.06527245044708252,0.04967646597651765,621441,0.0158168679724137,3.7770806137081713e-08,1.603983419171426e-07,8.339138023277175e-06,0.15815081695715585,0.21467791663275826,0.0034050411648220485,0.189879535138607,0.1829460374183125,0.002835565945133567,0.15815081695715585,nan,0.016224583403931722,0.21467791663275826,0.0034050411648220485,0.006983569066505879,621441,0.019241934021313984,3.8691837289661635e-08,1.641745086544688e-07,8.561755445650002e-06,0.19240100185076395,0.1873761514822642,0.002584179242451986,0.1919977476199468,0.1848751495281855,0.0028779684410740933,0.19240100185076395,0.7526931752052518,0.017597064996759098,0.1873761514822642,0.002584179242451986,0.007167853007558733,621441
